,Filename,Quality_1,Quality_2,Quality_3,Quality_4,Quality_5,Predicted_Quality
2148,video13968.mp4__frame66.png,0.001,0.012,0.902,0.011,0.002,2.7849999999999997
2149,video13968.mp4__frame88.png,0.001,0.0,0.867,0.183,0.003,3.3489999999999998
2150,video13969.mp4__frame110.png,0.701,0.102,0.434,0.056,0.015,2.5060000000000002
2151,video13969.mp4__frame132.png,0.776,0.331,0.08,0.045,0.005,1.883
2152,video13969.mp4__frame154.png,0.604,0.374,0.301,0.094,0.012,2.691
2153,video13969.mp4__frame176.png,0.146,0.323,0.165,0.679,0.032,4.163
2154,video13969.mp4__frame22.png,0.524,0.271,0.322,0.286,0.021,3.281
2155,video13969.mp4__frame44.png,0.521,0.495,0.323,0.052,0.002,2.6980000000000004
2156,video13969.mp4__frame66.png,0.097,0.118,0.822,0.117,0.014,3.3369999999999993
2157,video13969.mp4__frame88.png,0.42,0.614,0.097,0.24,0.005,2.924
2158,video13970.mp4__frame110.png,0.0,0.089,0.227,0.823,0.022,4.261
2159,video13970.mp4__frame132.png,0.0,0.029,0.809,0.297,0.049,3.918
2160,video13970.mp4__frame154.png,0.0,0.329,0.424,0.612,0.002,4.388
2161,video13970.mp4__frame176.png,0.0,0.004,0.846,0.245,0.013,3.5909999999999997
2162,video13970.mp4__frame22.png,0.026,0.84,0.12,0.14,0.001,2.631
2163,video13970.mp4__frame44.png,0.422,0.216,0.658,0.037,0.014,3.0460000000000003
2164,video13970.mp4__frame66.png,0.015,0.649,0.607,0.005,0.012,3.214
2165,video13970.mp4__frame88.png,0.0,0.001,0.664,0.583,0.042,4.536
2166,video14000.mp4__frame110.png,0.0,0.031,0.898,0.018,0.0,2.828
2167,video14000.mp4__frame132.png,0.011,0.391,0.775,0.047,0.005,3.3310000000000004
2168,video14000.mp4__frame154.png,0.0,0.005,0.905,0.003,0.0,2.7369999999999997
2169,video14000.mp4__frame176.png,0.001,0.007,0.9,0.031,0.0,2.8390000000000004
2170,video14000.mp4__frame22.png,0.005,0.897,0.044,0.002,0.0,1.939
2171,video14000.mp4__frame44.png,0.001,0.84,0.223,0.06,0.0,2.59
2172,video14000.mp4__frame66.png,0.001,0.24,0.85,0.007,0.0,3.0589999999999997
2173,video14000.mp4__frame88.png,0.002,0.902,0.025,0.0,0.0,1.881
2174,video14001.mp4__frame110.png,0.002,0.066,0.039,0.886,0.0,3.795
2175,video14001.mp4__frame132.png,0.0,0.0,0.0,0.907,0.0,3.628
2176,video14001.mp4__frame154.png,0.0,0.001,0.007,0.905,0.0,3.6430000000000002
2177,video14001.mp4__frame176.png,0.0,0.001,0.003,0.906,0.001,3.64
2178,video14001.mp4__frame22.png,0.0,0.012,0.001,0.904,0.004,3.6630000000000003
2179,video14001.mp4__frame44.png,0.0,0.0,0.0,0.907,0.0,3.628
2180,video14001.mp4__frame66.png,0.0,0.001,0.001,0.907,0.0,3.633
2181,video14001.mp4__frame88.png,0.892,0.073,0.004,0.0,0.0,1.05
2182,video14002.mp4__frame110.png,0.197,0.77,0.264,0.018,0.0,2.601
2183,video14002.mp4__frame132.png,0.846,0.25,0.013,0.0,0.0,1.385
2184,video14002.mp4__frame154.png,0.063,0.073,0.061,0.862,0.012,3.9
2185,video14002.mp4__frame176.png,0.01,0.556,0.006,0.687,0.024,4.008
2186,video14002.mp4__frame22.png,0.161,0.022,0.826,0.147,0.001,3.276
2187,video14002.mp4__frame44.png,0.148,0.819,0.01,0.191,0.002,2.59
2188,video14002.mp4__frame66.png,0.17,0.85,0.081,0.002,0.0,2.121
2189,video14002.mp4__frame88.png,0.018,0.903,0.003,0.001,0.0,1.837
2190,video14003.mp4__frame110.png,0.826,0.287,0.032,0.007,0.001,1.529
2191,video14003.mp4__frame132.png,0.002,0.144,0.849,0.11,0.0,3.2769999999999997
2192,video14003.mp4__frame154.png,0.006,0.513,0.179,0.638,0.001,4.126
2193,video14003.mp4__frame176.png,0.001,0.087,0.798,0.317,0.0,3.8369999999999997
2194,video14003.mp4__frame22.png,0.045,0.843,0.169,0.063,0.0,2.49
2195,video14003.mp4__frame44.png,0.407,0.776,0.022,0.019,0.0,2.101
2196,video14003.mp4__frame66.png,0.533,0.722,0.003,0.001,0.0,1.9899999999999998
2197,video14003.mp4__frame88.png,0.011,0.262,0.767,0.214,0.0,3.692
2198,video14004.mp4__frame110.png,0.0,0.001,0.113,0.884,0.0,3.8770000000000002
2199,video14004.mp4__frame132.png,0.003,0.327,0.585,0.46,0.0,4.252
2200,video14004.mp4__frame154.png,0.0,0.016,0.013,0.901,0.0,3.6750000000000003
2201,video14004.mp4__frame176.png,0.001,0.905,0.002,0.011,0.0,1.861
2202,video14004.mp4__frame22.png,0.0,0.001,0.513,0.736,0.0,4.485
2203,video14004.mp4__frame44.png,0.0,0.0,0.03,0.901,0.0,3.694
2204,video14004.mp4__frame66.png,0.001,0.427,0.172,0.706,0.0,4.195
2205,video14004.mp4__frame88.png,0.0,0.003,0.429,0.781,0.001,4.422
2206,video14005.mp4__frame110.png,0.0,0.0,0.041,0.899,0.0,3.7190000000000003
2207,video14005.mp4__frame132.png,0.0,0.005,0.334,0.82,0.0,4.292
2208,video14005.mp4__frame154.png,0.001,0.002,0.866,0.189,0.0,3.359
2209,video14005.mp4__frame176.png,0.016,0.056,0.58,0.644,0.01,4.494
2210,video14005.mp4__frame22.png,0.0,0.0,0.071,0.893,0.0,3.785
2211,video14005.mp4__frame44.png,0.0,0.004,0.146,0.876,0.0,3.95
2212,video14005.mp4__frame66.png,0.0,0.0,0.864,0.197,0.001,3.385
2213,video14005.mp4__frame88.png,0.0,0.0,0.433,0.78,0.001,4.424
2214,video14035.mp4__frame110.png,0.0,0.002,0.004,0.905,0.002,3.646
2215,video14035.mp4__frame132.png,0.0,0.005,0.875,0.123,0.027,3.2619999999999996
2216,video14035.mp4__frame154.png,0.691,0.42,0.134,0.067,0.011,2.256
2217,video14035.mp4__frame176.png,0.052,0.806,0.179,0.124,0.035,2.872
2218,video14035.mp4__frame22.png,0.0,0.253,0.806,0.127,0.008,3.4720000000000004
2219,video14035.mp4__frame44.png,0.414,0.778,0.028,0.0,0.0,2.054
2220,video14035.mp4__frame66.png,0.013,0.409,0.6,0.343,0.011,4.058
2221,video14035.mp4__frame88.png,0.322,0.668,0.061,0.285,0.015,3.056
2222,video14036.mp4__frame110.png,0.001,0.0,0.03,0.897,0.02,3.7790000000000004
2223,video14036.mp4__frame132.png,0.003,0.0,0.906,0.0,0.0,2.721
2224,video14036.mp4__frame154.png,0.133,0.001,0.878,0.009,0.0,2.805
2225,video14036.mp4__frame176.png,0.0,0.0,0.132,0.879,0.006,3.9419999999999997
2226,video14036.mp4__frame22.png,0.002,0.0,0.88,0.123,0.006,3.1639999999999997
2227,video14036.mp4__frame44.png,0.872,0.04,0.127,0.001,0.0,1.337
2228,video14036.mp4__frame66.png,0.003,0.001,0.36,0.806,0.011,4.364
2229,video14036.mp4__frame88.png,0.001,0.001,0.525,0.708,0.042,4.62
2230,video14037.mp4__frame110.png,0.803,0.376,0.007,0.0,0.0,1.576
2231,video14037.mp4__frame132.png,0.004,0.001,0.805,0.334,0.044,3.9769999999999994
2232,video14037.mp4__frame154.png,0.012,0.002,0.308,0.788,0.11,4.642
2233,video14037.mp4__frame176.png,0.001,0.0,0.591,0.675,0.01,4.524
2234,video14037.mp4__frame22.png,0.0,0.0,0.798,0.393,0.001,3.971
2235,video14037.mp4__frame44.png,0.001,0.001,0.263,0.844,0.003,4.183
2236,video14037.mp4__frame66.png,0.001,0.0,0.602,0.583,0.144,4.858999999999999
2237,video14037.mp4__frame88.png,0.104,0.015,0.881,0.008,0.0,2.8089999999999997
2238,video14038.mp4__frame110.png,0.901,0.029,0.0,0.0,0.0,0.9590000000000001
2239,video14038.mp4__frame132.png,0.036,0.827,0.239,0.05,0.0,2.607
2240,video14038.mp4__frame154.png,0.112,0.709,0.434,0.047,0.0,3.02
2241,video14038.mp4__frame176.png,0.68,0.587,0.005,0.0,0.0,1.869
2242,video14038.mp4__frame22.png,0.043,0.864,0.127,0.031,0.0,2.2760000000000002
2243,video14038.mp4__frame44.png,0.907,0.0,0.0,0.0,0.0,0.907
2244,video14038.mp4__frame66.png,0.024,0.675,0.259,0.381,0.0,3.6750000000000003
2245,video14038.mp4__frame88.png,0.906,0.003,0.0,0.0,0.0,0.912
2246,video14039.mp4__frame110.png,0.821,0.308,0.029,0.002,0.0,1.5319999999999998
2247,video14039.mp4__frame132.png,0.862,0.188,0.016,0.002,0.0,1.294
2248,video14039.mp4__frame154.png,0.065,0.713,0.243,0.294,0.0,3.396
2249,video14039.mp4__frame176.png,0.757,0.469,0.008,0.002,0.0,1.7269999999999999
2250,video14039.mp4__frame22.png,0.079,0.607,0.607,0.02,0.0,3.194
2251,video14039.mp4__frame44.png,0.866,0.128,0.028,0.037,0.0,1.3539999999999999
2252,video14039.mp4__frame66.png,0.251,0.775,0.161,0.057,0.0,2.5120000000000005
2253,video14039.mp4__frame88.png,0.907,0.0,0.0,0.0,0.0,0.907
2254,video14040.mp4__frame110.png,0.873,0.096,0.066,0.002,0.0,1.271
2255,video14040.mp4__frame132.png,0.476,0.733,0.015,0.042,0.0,2.155
2256,video14040.mp4__frame154.png,0.153,0.23,0.78,0.074,0.0,3.2489999999999997
2257,video14040.mp4__frame176.png,0.058,0.23,0.825,0.044,0.0,3.1689999999999996
2258,video14040.mp4__frame22.png,0.207,0.582,0.511,0.07,0.0,3.184
2259,video14040.mp4__frame44.png,0.355,0.477,0.452,0.131,0.0,3.189
2260,video14040.mp4__frame66.png,0.272,0.831,0.035,0.003,0.0,2.051
2261,video14040.mp4__frame88.png,0.906,0.004,0.001,0.0,0.0,0.917
2262,video14117.mp4__frame110.png,0.027,0.875,0.004,0.046,0.078,2.363
2263,video14117.mp4__frame132.png,0.0,0.0,0.55,0.709,0.006,4.516
2264,video14117.mp4__frame154.png,0.0,0.0,0.135,0.879,0.0,3.9210000000000003
2265,video14117.mp4__frame176.png,0.035,0.768,0.192,0.253,0.006,3.189
2266,video14117.mp4__frame22.png,0.002,0.48,0.411,0.496,0.004,4.199
2267,video14117.mp4__frame44.png,0.0,0.0,0.055,0.896,0.0,3.749
2268,video14117.mp4__frame66.png,0.007,0.407,0.626,0.105,0.227,4.254
2269,video14117.mp4__frame88.png,0.09,0.888,0.003,0.001,0.003,1.894
2270,video14118.mp4__frame110.png,0.625,0.597,0.052,0.036,0.001,2.1239999999999997
2271,video14118.mp4__frame22.png,0.005,0.201,0.694,0.414,0.005,4.17
2272,video14118.mp4__frame44.png,0.054,0.744,0.456,0.001,0.003,2.9290000000000003
2273,video14118.mp4__frame66.png,0.026,0.898,0.014,0.005,0.001,1.889
2274,video14118.mp4__frame88.png,0.007,0.211,0.838,0.073,0.001,3.2399999999999993
2275,video14119.mp4__frame110.png,0.752,0.486,0.0,0.0,0.0,1.724
2276,video14119.mp4__frame132.png,0.905,0.007,0.001,0.0,0.0,0.922
2277,video14119.mp4__frame154.png,0.302,0.55,0.183,0.347,0.033,3.504
2278,video14119.mp4__frame176.png,0.0,0.0,0.03,0.901,0.002,3.7039999999999997
2279,video14119.mp4__frame22.png,0.007,0.402,0.674,0.251,0.0,3.837
2280,video14119.mp4__frame44.png,0.023,0.865,0.165,0.006,0.0,2.272
2281,video14119.mp4__frame66.png,0.063,0.368,0.51,0.437,0.029,4.2219999999999995
2282,video14119.mp4__frame88.png,0.31,0.788,0.068,0.022,0.033,2.3430000000000004
2283,video14120.mp4__frame110.png,0.111,0.818,0.223,0.006,0.015,2.515
2284,video14120.mp4__frame132.png,0.006,0.052,0.075,0.858,0.09,4.217
2285,video14120.mp4__frame154.png,0.016,0.707,0.173,0.406,0.007,3.608
2286,video14120.mp4__frame176.png,0.005,0.203,0.568,0.563,0.017,4.451999999999999
2287,video14120.mp4__frame22.png,0.0,0.007,0.905,0.0,0.001,2.7339999999999995
2288,video14120.mp4__frame44.png,0.435,0.219,0.652,0.041,0.001,2.9979999999999998
2289,video14120.mp4__frame66.png,0.795,0.151,0.085,0.182,0.002,2.09
2290,video14120.mp4__frame88.png,0.119,0.82,0.007,0.221,0.002,2.6739999999999995
2291,video14121.mp4__frame110.png,0.0,0.016,0.842,0.257,0.002,3.5959999999999996
2292,video14121.mp4__frame132.png,0.0,0.031,0.297,0.825,0.001,4.258
2293,video14121.mp4__frame154.png,0.001,0.878,0.063,0.08,0.0,2.266
2294,video14121.mp4__frame176.png,0.004,0.86,0.202,0.007,0.0,2.358
2295,video14121.mp4__frame22.png,0.0,0.4,0.734,0.139,0.007,3.593
2296,video14121.mp4__frame44.png,0.004,0.161,0.734,0.376,0.009,4.077
2297,video14121.mp4__frame66.png,0.009,0.656,0.294,0.385,0.004,3.763
2298,video14121.mp4__frame88.png,0.001,0.409,0.079,0.759,0.001,4.097
2299,video14122.mp4__frame110.png,0.0,0.0,0.078,0.883,0.041,3.971
2300,video14122.mp4__frame22.png,0.0,0.0,0.139,0.878,0.001,3.934
2301,video14122.mp4__frame44.png,0.0,0.051,0.753,0.422,0.029,4.193999999999999
2302,video14122.mp4__frame66.png,0.0,0.0,0.896,0.046,0.01,2.922
2303,video14122.mp4__frame88.png,0.0,0.002,0.253,0.847,0.003,4.1659999999999995
2304,video14139.mp4__frame110.png,0.015,0.855,0.016,0.202,0.0,2.581
2305,video14139.mp4__frame132.png,0.306,0.819,0.039,0.001,0.0,2.065
2306,video14139.mp4__frame154.png,0.235,0.854,0.0,0.0,0.0,1.943
2307,video14139.mp4__frame176.png,0.111,0.833,0.199,0.0,0.0,2.3739999999999997
2308,video14139.mp4__frame22.png,0.216,0.811,0.158,0.001,0.0,2.3160000000000003
2309,video14139.mp4__frame44.png,0.043,0.899,0.0,0.0,0.0,1.841
2310,video14139.mp4__frame66.png,0.124,0.849,0.125,0.005,0.0,2.217
2311,video14139.mp4__frame88.png,0.476,0.719,0.075,0.01,0.0,2.179
2312,video14140.mp4__frame110.png,0.0,0.001,0.906,0.001,0.0,2.7239999999999998
2313,video14140.mp4__frame132.png,0.007,0.904,0.005,0.002,0.0,1.8379999999999999
2314,video14140.mp4__frame154.png,0.332,0.81,0.037,0.001,0.0,2.067
2315,video14140.mp4__frame176.png,0.876,0.095,0.055,0.001,0.0,1.235
2316,video14140.mp4__frame22.png,0.839,0.271,0.014,0.0,0.0,1.423
2317,video14140.mp4__frame44.png,0.001,0.907,0.0,0.0,0.0,1.815
2318,video14140.mp4__frame66.png,0.113,0.863,0.086,0.005,0.0,2.117
2319,video14140.mp4__frame88.png,0.016,0.897,0.036,0.0,0.0,1.9180000000000001
2320,video14141.mp4__frame110.png,0.0,0.54,0.691,0.053,0.002,3.375
2321,video14141.mp4__frame132.png,0.015,0.371,0.763,0.097,0.004,3.454
2322,video14141.mp4__frame154.png,0.019,0.903,0.0,0.0,0.0,1.825
2323,video14141.mp4__frame176.png,0.752,0.486,0.0,0.0,0.0,1.724
2324,video14141.mp4__frame22.png,0.0,0.127,0.881,0.0,0.0,2.897
2325,video14141.mp4__frame44.png,0.029,0.889,0.055,0.006,0.0,1.996
2326,video14141.mp4__frame66.png,0.014,0.627,0.639,0.003,0.0,3.197
2327,video14141.mp4__frame88.png,0.033,0.744,0.472,0.005,0.0,2.957
2328,video14142.mp4__frame110.png,0.001,0.906,0.006,0.001,0.0,1.835
2329,video14142.mp4__frame132.png,0.806,0.345,0.032,0.0,0.0,1.592
2330,video14142.mp4__frame154.png,0.391,0.777,0.058,0.0,0.0,2.119
2331,video14142.mp4__frame176.png,0.085,0.62,0.603,0.0,0.0,3.134
2332,video14142.mp4__frame22.png,0.086,0.887,0.017,0.0,0.0,1.911
2333,video14142.mp4__frame44.png,0.111,0.871,0.06,0.0,0.0,2.033
2334,video14142.mp4__frame66.png,0.242,0.79,0.188,0.002,0.0,2.394
2335,video14142.mp4__frame88.png,0.011,0.904,0.007,0.0,0.0,1.8399999999999999
2336,video14143.mp4__frame110.png,0.002,0.076,0.874,0.081,0.002,3.1099999999999994
2337,video14143.mp4__frame132.png,0.0,0.003,0.576,0.691,0.0,4.497999999999999
2338,video14143.mp4__frame154.png,0.0,0.003,0.901,0.026,0.001,2.818
2339,video14143.mp4__frame176.png,0.002,0.748,0.475,0.022,0.0,3.011
2340,video14143.mp4__frame22.png,0.0,0.063,0.033,0.888,0.0,3.777
2341,video14143.mp4__frame44.png,0.0,0.006,0.355,0.811,0.003,4.335999999999999
2342,video14143.mp4__frame66.png,0.0,0.036,0.363,0.796,0.006,4.375000000000001
2343,video14143.mp4__frame88.png,0.0,0.012,0.904,0.001,0.0,2.74
2344,video14144.mp4__frame110.png,0.0,0.005,0.852,0.236,0.0,3.51
2345,video14144.mp4__frame132.png,0.002,0.32,0.607,0.44,0.0,4.223
2346,video14144.mp4__frame154.png,0.0,0.044,0.715,0.51,0.005,4.298
2347,video14144.mp4__frame176.png,0.002,0.164,0.78,0.287,0.002,3.8279999999999994
2348,video14144.mp4__frame22.png,0.0,0.015,0.767,0.447,0.0,4.119
2349,video14144.mp4__frame44.png,0.012,0.524,0.72,0.007,0.001,3.253
2350,video14144.mp4__frame66.png,0.004,0.02,0.9,0.01,0.001,2.789
2351,video14144.mp4__frame88.png,0.639,0.1,0.571,0.004,0.0,2.5679999999999996
2352,video14145.mp4__frame110.png,0.0,0.0,0.844,0.244,0.024,3.628
2353,video14145.mp4__frame132.png,0.667,0.01,0.099,0.507,0.037,3.197
2354,video14145.mp4__frame154.png,0.013,0.004,0.191,0.856,0.021,4.123
2355,video14145.mp4__frame176.png,0.0,0.001,0.754,0.483,0.0,4.196
2356,video14145.mp4__frame22.png,0.002,0.0,0.863,0.197,0.001,3.3839999999999995
2357,video14145.mp4__frame44.png,0.0,0.0,0.832,0.304,0.001,3.7169999999999996
2358,video14145.mp4__frame66.png,0.011,0.006,0.421,0.689,0.195,5.0169999999999995
2359,video14145.mp4__frame88.png,0.004,0.004,0.208,0.847,0.043,4.239
2360,video14146.mp4__frame110.png,0.272,0.496,0.594,0.003,0.0,3.0580000000000003
2361,video14146.mp4__frame132.png,0.0,0.003,0.906,0.0,0.0,2.7239999999999998
2362,video14146.mp4__frame154.png,0.067,0.26,0.825,0.002,0.0,3.0699999999999994
2363,video14146.mp4__frame176.png,0.775,0.298,0.165,0.001,0.0,1.87
2364,video14146.mp4__frame22.png,0.0,0.003,0.895,0.058,0.001,2.928
2365,video14146.mp4__frame44.png,0.0,0.0,0.905,0.008,0.001,2.752
2366,video14146.mp4__frame66.png,0.042,0.017,0.881,0.06,0.008,2.9989999999999997
2367,video14146.mp4__frame88.png,0.001,0.033,0.669,0.583,0.0,4.406000000000001
2368,video14147.mp4__frame110.png,0.003,0.004,0.904,0.01,0.0,2.7630000000000003
2369,video14147.mp4__frame132.png,0.906,0.007,0.0,0.0,0.0,0.92
2370,video14147.mp4__frame154.png,0.003,0.011,0.88,0.118,0.001,3.142
2371,video14147.mp4__frame176.png,0.0,0.0,0.905,0.01,0.0,2.755
2372,video14147.mp4__frame22.png,0.002,0.002,0.903,0.017,0.0,2.783
2373,video14147.mp4__frame44.png,0.007,0.041,0.833,0.256,0.003,3.627
2374,video14147.mp4__frame66.png,0.085,0.216,0.151,0.777,0.014,4.148000000000001
2375,video14147.mp4__frame88.png,0.005,0.001,0.903,0.014,0.002,2.782
2376,video14192.mp4__frame110.png,0.107,0.886,0.0,0.0,0.0,1.879
2377,video14192.mp4__frame132.png,0.902,0.026,0.0,0.0,0.0,0.9540000000000001
2378,video14192.mp4__frame154.png,0.901,0.034,0.0,0.0,0.0,0.9690000000000001
2379,video14192.mp4__frame176.png,0.012,0.898,0.019,0.014,0.001,1.926
2380,video14192.mp4__frame22.png,0.0,0.902,0.015,0.007,0.003,1.892
2381,video14192.mp4__frame44.png,0.012,0.827,0.234,0.079,0.002,2.6939999999999995
2382,video14192.mp4__frame66.png,0.337,0.753,0.05,0.128,0.0,2.505
2383,video14192.mp4__frame88.png,0.617,0.655,0.004,0.002,0.0,1.947
2384,video14193.mp4__frame110.png,0.005,0.772,0.262,0.203,0.005,3.172
2385,video14193.mp4__frame132.png,0.186,0.764,0.303,0.002,0.0,2.6310000000000002
2386,video14193.mp4__frame154.png,0.838,0.27,0.007,0.01,0.0,1.439
2387,video14193.mp4__frame176.png,0.83,0.309,0.001,0.0,0.0,1.4509999999999998
2388,video14193.mp4__frame22.png,0.011,0.903,0.002,0.007,0.001,1.8559999999999999
2389,video14193.mp4__frame44.png,0.001,0.767,0.222,0.263,0.001,3.258
2390,video14193.mp4__frame66.png,0.0,0.068,0.083,0.875,0.004,3.905
2391,video14193.mp4__frame88.png,0.0,0.822,0.008,0.094,0.239,3.239
2392,video14194.mp4__frame110.png,0.859,0.217,0.001,0.0,0.0,1.2959999999999998
2393,video14194.mp4__frame132.png,0.906,0.005,0.0,0.0,0.0,0.916
2394,video14194.mp4__frame154.png,0.898,0.045,0.004,0.0,0.0,1.0
2395,video14194.mp4__frame176.png,0.004,0.349,0.128,0.739,0.065,4.367
2396,video14194.mp4__frame22.png,0.375,0.221,0.684,0.04,0.014,3.0989999999999998
2397,video14194.mp4__frame44.png,0.143,0.793,0.189,0.051,0.045,2.7250000000000005
2398,video14194.mp4__frame66.png,0.362,0.772,0.078,0.013,0.014,2.262
2399,video14194.mp4__frame88.png,0.744,0.443,0.068,0.003,0.004,1.8659999999999999
2400,video14195.mp4__frame110.png,0.907,0.0,0.0,0.0,0.0,0.907
2401,video14195.mp4__frame132.png,0.902,0.02,0.005,0.001,0.001,0.9660000000000001
2402,video14195.mp4__frame154.png,0.898,0.043,0.002,0.0,0.0,0.99
2403,video14195.mp4__frame176.png,0.892,0.074,0.001,0.0,0.0,1.043
2404,video14195.mp4__frame22.png,0.885,0.053,0.056,0.0,0.0,1.159
2405,video14195.mp4__frame44.png,0.661,0.059,0.565,0.015,0.001,2.5389999999999997
2406,video14195.mp4__frame66.png,0.905,0.006,0.002,0.0,0.0,0.923
2407,video14195.mp4__frame88.png,0.906,0.003,0.001,0.0,0.0,0.915
2408,video14196.mp4__frame110.png,0.003,0.866,0.111,0.074,0.004,2.384
2409,video14196.mp4__frame132.png,0.044,0.827,0.274,0.003,0.002,2.542
2410,video14196.mp4__frame154.png,0.006,0.841,0.272,0.001,0.0,2.508
2411,video14196.mp4__frame176.png,0.001,0.376,0.776,0.078,0.0,3.3930000000000002
2412,video14196.mp4__frame22.png,0.003,0.806,0.358,0.014,0.0,2.745
2413,video14196.mp4__frame44.png,0.036,0.852,0.203,0.001,0.002,2.363
2414,video14196.mp4__frame66.png,0.076,0.837,0.215,0.0,0.004,2.415
2415,video14196.mp4__frame88.png,0.048,0.84,0.228,0.008,0.001,2.449
2416,video14197.mp4__frame110.png,0.001,0.904,0.012,0.001,0.004,1.869
2417,video14197.mp4__frame132.png,0.754,0.427,0.054,0.016,0.002,1.844
2418,video14197.mp4__frame154.png,0.008,0.718,0.283,0.285,0.014,3.5029999999999997
2419,video14197.mp4__frame176.png,0.0,0.022,0.863,0.168,0.011,3.3600000000000003
2420,video14197.mp4__frame22.png,0.0,0.823,0.237,0.097,0.006,2.7749999999999995
2421,video14197.mp4__frame44.png,0.042,0.897,0.007,0.001,0.001,1.8659999999999999
2422,video14197.mp4__frame66.png,0.003,0.906,0.0,0.0,0.0,1.815
2423,video14197.mp4__frame88.png,0.252,0.845,0.007,0.0,0.004,1.9829999999999999
2424,video14198.mp4__frame110.png,0.001,0.005,0.905,0.003,0.0,2.738
2425,video14198.mp4__frame132.png,0.0,0.0,0.904,0.015,0.001,2.777
2426,video14198.mp4__frame154.png,0.0,0.0,0.906,0.003,0.0,2.73
2427,video14198.mp4__frame176.png,0.001,0.006,0.805,0.133,0.251,4.215
2428,video14198.mp4__frame22.png,0.878,0.111,0.029,0.002,0.0,1.195
2429,video14198.mp4__frame44.png,0.301,0.349,0.681,0.002,0.0,3.05
2430,video14198.mp4__frame66.png,0.313,0.155,0.773,0.001,0.0,2.946
2431,video14198.mp4__frame88.png,0.907,0.001,0.0,0.0,0.0,0.909
2432,video14199.mp4__frame110.png,0.005,0.035,0.59,0.596,0.105,4.7540000000000004
2433,video14199.mp4__frame132.png,0.001,0.003,0.898,0.045,0.0,2.8810000000000002
2434,video14199.mp4__frame154.png,0.0,0.0,0.905,0.007,0.0,2.743
2435,video14199.mp4__frame176.png,0.028,0.615,0.589,0.056,0.033,3.414
2436,video14199.mp4__frame22.png,0.906,0.004,0.001,0.0,0.0,0.917
2437,video14199.mp4__frame44.png,0.101,0.475,0.681,0.049,0.011,3.3450000000000006
2438,video14199.mp4__frame66.png,0.001,0.004,0.525,0.715,0.024,4.564
2439,video14199.mp4__frame88.png,0.003,0.016,0.107,0.435,0.724,5.716
2440,video14200.mp4__frame110.png,0.001,0.017,0.495,0.635,0.197,5.045
2441,video14200.mp4__frame132.png,0.0,0.0,0.857,0.205,0.018,3.4809999999999994
2442,video14200.mp4__frame154.png,0.001,0.013,0.831,0.221,0.081,3.809
2443,video14200.mp4__frame176.png,0.017,0.037,0.798,0.071,0.282,4.179
2444,video14200.mp4__frame22.png,0.812,0.006,0.347,0.008,0.0,1.897
2445,video14200.mp4__frame44.png,0.905,0.002,0.006,0.0,0.0,0.927
2446,video14200.mp4__frame66.png,0.004,0.02,0.017,0.748,0.461,5.392
2447,video14200.mp4__frame88.png,0.0,0.007,0.08,0.889,0.006,3.84
2448,video14201.mp4__frame110.png,0.011,0.202,0.859,0.005,0.002,3.022
2449,video14201.mp4__frame22.png,0.065,0.137,0.86,0.009,0.004,2.975
2450,video14201.mp4__frame44.png,0.009,0.075,0.88,0.037,0.014,3.017
2451,video14201.mp4__frame66.png,0.082,0.101,0.862,0.018,0.007,2.9770000000000003
2452,video14201.mp4__frame88.png,0.006,0.033,0.899,0.001,0.002,2.783
2453,video14202.mp4__frame110.png,0.003,0.015,0.903,0.001,0.001,2.751
2454,video14202.mp4__frame22.png,0.057,0.361,0.693,0.016,0.201,3.9269999999999996
2455,video14202.mp4__frame44.png,0.046,0.584,0.548,0.029,0.15,3.724
2456,video14202.mp4__frame66.png,0.006,0.023,0.901,0.001,0.003,2.7740000000000005
2457,video14202.mp4__frame88.png,0.005,0.09,0.882,0.025,0.006,2.961
2458,video14251.mp4__frame110.png,0.739,0.49,0.007,0.015,0.002,1.8099999999999998
2459,video14251.mp4__frame22.png,0.007,0.78,0.178,0.268,0.003,3.188
2460,video14251.mp4__frame44.png,0.016,0.04,0.864,0.145,0.0,3.2680000000000002
2461,video14251.mp4__frame66.png,0.015,0.095,0.881,0.016,0.002,2.9219999999999997
2462,video14251.mp4__frame88.png,0.388,0.731,0.086,0.074,0.008,2.444
2463,video14252.mp4__frame110.png,0.101,0.86,0.064,0.05,0.001,2.218
2464,video14252.mp4__frame22.png,0.002,0.013,0.903,0.004,0.0,2.753
2465,video14252.mp4__frame44.png,0.055,0.827,0.215,0.047,0.01,2.592
2466,video14252.mp4__frame66.png,0.899,0.041,0.0,0.0,0.0,0.981
2467,video14252.mp4__frame88.png,0.885,0.105,0.005,0.0,0.0,1.1099999999999999
2468,video14253.mp4__frame110.png,0.001,0.001,0.486,0.617,0.252,5.189
2469,video14253.mp4__frame22.png,0.043,0.339,0.32,0.576,0.126,4.615
2470,video14253.mp4__frame44.png,0.001,0.033,0.49,0.734,0.002,4.483
2471,video14253.mp4__frame66.png,0.877,0.131,0.012,0.003,0.0,1.187
2472,video14253.mp4__frame88.png,0.882,0.108,0.016,0.001,0.0,1.1500000000000001
2473,video14254.mp4__frame110.png,0.0,0.001,0.798,0.393,0.0,3.968
2474,video14254.mp4__frame22.png,0.0,0.005,0.166,0.867,0.014,4.046
2475,video14254.mp4__frame44.png,0.0,0.003,0.893,0.071,0.0,2.969
