,Filename,Quality_1,Quality_2,Quality_3,Quality_4,Quality_5,Predicted_Quality
1612,video33179.mp4__frame22.png,0.001,0.006,0.903,0.014,0,2.778
1613,video33179.mp4__frame44.png,0.0,0.021,0.782,0.412,0,4.036
1614,video33179.mp4__frame66.png,0.003,0.027,0.894,0.037,0,2.887
1615,video33179.mp4__frame88.png,0.013,0.012,0.001,0.902,0,3.648
1616,video33180.mp4__frame110.png,0.795,0.4,0.001,0.0,0,1.598
1617,video33180.mp4__frame132.png,0.891,0.077,0.005,0.001,0,1.0639999999999998
1618,video33180.mp4__frame154.png,0.001,0.001,0.164,0.871,0.002,3.989
1619,video33180.mp4__frame176.png,0.0,0.008,0.01,0.888,0.077,3.9829999999999997
1620,video33180.mp4__frame22.png,0.004,0.01,0.355,0.632,0.361,5.422
1621,video33180.mp4__frame44.png,0.022,0.012,0.076,0.87,0.068,4.094
1622,video33180.mp4__frame66.png,0.0,0.0,0.096,0.888,0,3.84
1623,video33180.mp4__frame88.png,0.001,0.01,0.001,0.904,0.003,3.6550000000000002
1624,video33181.mp4__frame110.png,0.0,0.013,0.037,0.896,0.009,3.766
1625,video33181.mp4__frame132.png,0.026,0.893,0.046,0.001,0,1.9540000000000002
1626,video33181.mp4__frame154.png,0.007,0.007,0.901,0.018,0,2.7960000000000003
1627,video33181.mp4__frame176.png,0.023,0.007,0.588,0.662,0.009,4.494
1628,video33181.mp4__frame22.png,0.672,0.521,0.053,0.063,0.001,2.13
1629,video33181.mp4__frame44.png,0.753,0.111,0.347,0.027,0.029,2.269
1630,video33181.mp4__frame66.png,0.001,0.004,0.03,0.899,0.009,3.74
1631,video33181.mp4__frame88.png,0.0,0.001,0.0,0.906,0.006,3.6559999999999997
1632,video33182.mp4__frame110.png,0.0,0.0,0.8,0.382,0.008,3.9680000000000004
1633,video33182.mp4__frame132.png,0.0,0.001,0.755,0.478,0.004,4.199
1634,video33182.mp4__frame154.png,0.0,0.002,0.435,0.776,0.006,4.4430000000000005
1635,video33182.mp4__frame176.png,0.0,0.0,0.114,0.884,0.001,3.883
1636,video33182.mp4__frame22.png,0.0,0.0,0.382,0.803,0.001,4.363
1637,video33182.mp4__frame44.png,0.0,0.0,0.857,0.222,0,3.4589999999999996
1638,video33182.mp4__frame66.png,0.0,0.0,0.404,0.792,0.003,4.3950000000000005
1639,video33182.mp4__frame88.png,0.0,0.001,0.798,0.385,0.009,3.981
1640,video33186.mp4__frame110.png,0.748,0.474,0.026,0.0,0,1.774
1641,video33186.mp4__frame132.png,0.677,0.451,0.197,0.0,0,2.17
1642,video33186.mp4__frame154.png,0.137,0.514,0.666,0.001,0,3.1670000000000003
1643,video33186.mp4__frame176.png,0.061,0.823,0.272,0.003,0,2.5349999999999997
1644,video33186.mp4__frame22.png,0.386,0.774,0.071,0.0,0,2.1470000000000002
1645,video33186.mp4__frame44.png,0.307,0.73,0.258,0.0,0,2.541
1646,video33186.mp4__frame66.png,0.027,0.39,0.789,0.001,0.001,3.183
1647,video33186.mp4__frame88.png,0.748,0.331,0.194,0.0,0,1.9920000000000002
1648,video33187.mp4__frame110.png,0.797,0.38,0.015,0.003,0,1.6139999999999999
1649,video33187.mp4__frame132.png,0.559,0.343,0.478,0.0,0,2.6790000000000003
1650,video33187.mp4__frame154.png,0.904,0.011,0.002,0.0,0,0.932
1651,video33187.mp4__frame176.png,0.269,0.843,0.001,0.0,0,1.958
1652,video33187.mp4__frame22.png,0.123,0.876,0.027,0.0,0,1.956
1653,video33187.mp4__frame44.png,0.273,0.799,0.133,0.0,0,2.27
1654,video33187.mp4__frame66.png,0.609,0.466,0.289,0.0,0,2.408
1655,video33187.mp4__frame88.png,0.896,0.053,0.006,0.0,0,1.02
1656,video33188.mp4__frame110.png,0.001,0.004,0.266,0.838,0.017,4.244
1657,video33188.mp4__frame132.png,0.603,0.26,0.273,0.256,0.003,2.9810000000000003
1658,video33188.mp4__frame154.png,0.121,0.456,0.54,0.283,0,3.785
1659,video33188.mp4__frame176.png,0.848,0.089,0.138,0.03,0.001,1.565
1660,video33188.mp4__frame22.png,0.378,0.804,0.002,0.0,0,1.9920000000000002
1661,video33188.mp4__frame44.png,0.174,0.086,0.384,0.674,0.025,4.319000000000001
1662,video33188.mp4__frame66.png,0.037,0.189,0.77,0.253,0.001,3.742
1663,video33188.mp4__frame88.png,0.021,0.001,0.663,0.58,0.027,4.467
1664,video33287.mp4__frame110.png,0.007,0.064,0.624,0.545,0.095,4.661999999999999
1665,video33287.mp4__frame132.png,0.0,0.005,0.116,0.863,0.084,4.23
1666,video33287.mp4__frame154.png,0.0,0.007,0.304,0.245,0.735,5.5809999999999995
1667,video33287.mp4__frame176.png,0.012,0.167,0.792,0.075,0.175,3.8970000000000002
1668,video33287.mp4__frame22.png,0.0,0.0,0.234,0.791,0.194,4.836
1669,video33287.mp4__frame44.png,0.063,0.197,0.547,0.4,0.206,4.728
1670,video33287.mp4__frame66.png,0.001,0.079,0.491,0.611,0.179,4.971
1671,video33287.mp4__frame88.png,0.0,0.036,0.048,0.883,0.036,3.9280000000000004
1672,video33288.mp4__frame110.png,0.236,0.702,0.322,0.06,0.003,2.861
1673,video33288.mp4__frame132.png,0.005,0.788,0.375,0.044,0.001,2.887
1674,video33288.mp4__frame154.png,0.011,0.89,0.07,0.005,0.001,2.026
1675,video33288.mp4__frame176.png,0.033,0.898,0.005,0.008,0,1.876
1676,video33288.mp4__frame22.png,0.013,0.896,0.043,0.0,0,1.934
1677,video33288.mp4__frame44.png,0.002,0.906,0.003,0.001,0,1.827
1678,video33288.mp4__frame66.png,0.033,0.517,0.717,0.001,0,3.222
1679,video33288.mp4__frame88.png,0.006,0.102,0.869,0.06,0.011,3.1120000000000005
1680,video33289.mp4__frame110.png,0.743,0.318,0.212,0.004,0.003,2.0460000000000003
1681,video33289.mp4__frame132.png,0.0,0.005,0.879,0.132,0.001,3.1799999999999997
1682,video33289.mp4__frame154.png,0.0,0.005,0.906,0.001,0,2.7319999999999998
1683,video33289.mp4__frame176.png,0.053,0.607,0.632,0.007,0.001,3.1959999999999997
1684,video33289.mp4__frame22.png,0.001,0.007,0.905,0.002,0.003,2.753
1685,video33289.mp4__frame44.png,0.104,0.702,0.426,0.051,0.028,3.1300000000000003
1686,video33289.mp4__frame66.png,0.857,0.036,0.179,0.001,0.007,1.5049999999999997
1687,video33289.mp4__frame88.png,0.854,0.215,0.02,0.0,0,1.344
1688,video33290.mp4__frame110.png,0.0,0.007,0.905,0.003,0,2.7409999999999997
1689,video33290.mp4__frame132.png,0.906,0.005,0.0,0.0,0,0.916
1690,video33290.mp4__frame154.png,0.002,0.008,0.874,0.146,0.003,3.239
1691,video33290.mp4__frame176.png,0.025,0.132,0.862,0.046,0.004,3.079
1692,video33290.mp4__frame22.png,0.001,0.023,0.897,0.025,0.004,2.858
1693,video33290.mp4__frame44.png,0.031,0.055,0.831,0.223,0.005,3.5509999999999997
1694,video33290.mp4__frame66.png,0.68,0.543,0.044,0.028,0,2.0100000000000002
1695,video33290.mp4__frame88.png,0.017,0.004,0.895,0.03,0.012,2.89
1696,video33291.mp4__frame110.png,0.003,0.705,0.505,0.021,0.052,3.2720000000000002
1697,video33291.mp4__frame132.png,0.001,0.02,0.898,0.013,0.013,2.852
1698,video33291.mp4__frame154.png,0.007,0.808,0.096,0.072,0.211,3.2539999999999996
1699,video33291.mp4__frame176.png,0.002,0.745,0.239,0.029,0.267,3.66
1700,video33291.mp4__frame22.png,0.0,0.033,0.445,0.699,0.133,4.862
1701,video33291.mp4__frame44.png,0.003,0.065,0.88,0.051,0.015,3.0520000000000005
1702,video33291.mp4__frame66.png,0.002,0.378,0.781,0.011,0.051,3.4
1703,video33291.mp4__frame88.png,0.011,0.289,0.749,0.154,0.076,3.832
1704,video33322.mp4__frame110.png,0.844,0.234,0.019,0.005,0.011,1.444
1705,video33322.mp4__frame132.png,0.719,0.497,0.049,0.001,0.006,1.8940000000000001
1706,video33322.mp4__frame154.png,0.482,0.743,0.022,0.004,0,2.05
1707,video33322.mp4__frame176.png,0.0,0.0,0.0,0.907,0.001,3.633
1708,video33322.mp4__frame22.png,0.002,0.003,0.224,0.846,0.036,4.244
1709,video33322.mp4__frame44.png,0.0,0.0,0.252,0.848,0.003,4.162999999999999
1710,video33322.mp4__frame66.png,0.904,0.011,0.003,0.003,0,0.9470000000000001
1711,video33322.mp4__frame88.png,0.046,0.844,0.104,0.108,0.014,2.5479999999999996
1712,video33323.mp4__frame110.png,0.732,0.503,0.018,0.004,0,1.808
1713,video33323.mp4__frame132.png,0.905,0.009,0.001,0.0,0,0.926
1714,video33323.mp4__frame154.png,0.316,0.819,0.017,0.006,0.006,2.0589999999999997
1715,video33323.mp4__frame176.png,0.907,0.0,0.0,0.0,0,0.907
1716,video33323.mp4__frame22.png,0.862,0.192,0.014,0.001,0,1.292
1717,video33323.mp4__frame44.png,0.881,0.121,0.006,0.003,0,1.153
1718,video33323.mp4__frame66.png,0.901,0.028,0.001,0.001,0,0.9640000000000001
1719,video33323.mp4__frame88.png,0.893,0.067,0.007,0.0,0,1.048
1720,video33324.mp4__frame110.png,0.899,0.035,0.006,0.0,0,0.9870000000000001
1721,video33324.mp4__frame132.png,0.907,0.001,0.0,0.0,0,0.909
1722,video33324.mp4__frame154.png,0.907,0.001,0.0,0.0,0,0.909
1723,video33324.mp4__frame176.png,0.861,0.203,0.001,0.002,0.001,1.2829999999999997
1724,video33324.mp4__frame22.png,0.655,0.539,0.107,0.008,0.007,2.1210000000000004
1725,video33324.mp4__frame44.png,0.441,0.732,0.068,0.035,0.001,2.254
1726,video33324.mp4__frame66.png,0.792,0.311,0.101,0.009,0,1.7530000000000001
1727,video33324.mp4__frame88.png,0.907,0.0,0.0,0.0,0,0.907
1728,video33325.mp4__frame110.png,0.369,0.793,0.038,0.002,0.002,2.0869999999999997
1729,video33325.mp4__frame132.png,0.003,0.679,0.583,0.011,0,3.154
1730,video33325.mp4__frame154.png,0.906,0.004,0.0,0.0,0,0.914
1731,video33325.mp4__frame176.png,0.002,0.867,0.165,0.019,0.003,2.322
1732,video33325.mp4__frame22.png,0.002,0.072,0.822,0.264,0.001,3.6729999999999996
1733,video33325.mp4__frame44.png,0.034,0.156,0.678,0.455,0.002,4.21
1734,video33325.mp4__frame66.png,0.089,0.209,0.658,0.39,0.006,4.071000000000001
1735,video33325.mp4__frame88.png,0.005,0.297,0.801,0.094,0.002,3.3879999999999995
1736,video33326.mp4__frame110.png,0.775,0.33,0.066,0.062,0.006,1.911
1737,video33326.mp4__frame132.png,0.216,0.523,0.351,0.329,0.001,3.636
1738,video33326.mp4__frame154.png,0.904,0.013,0.0,0.0,0,0.93
1739,video33326.mp4__frame176.png,0.907,0.0,0.0,0.0,0,0.907
1740,video33326.mp4__frame22.png,0.042,0.082,0.864,0.077,0,3.106
1741,video33326.mp4__frame44.png,0.095,0.219,0.564,0.5,0.004,4.244999999999999
1742,video33326.mp4__frame66.png,0.157,0.69,0.228,0.252,0.013,3.294
1743,video33326.mp4__frame88.png,0.248,0.555,0.523,0.048,0.002,3.129
1744,video33327.mp4__frame110.png,0.907,0.001,0.001,0.0,0,0.912
1745,video33327.mp4__frame132.png,0.001,0.003,0.467,0.738,0.054,4.629999999999999
1746,video33327.mp4__frame22.png,0.877,0.14,0.002,0.004,0.001,1.184
1747,video33327.mp4__frame44.png,0.899,0.007,0.03,0.003,0,1.0150000000000001
1748,video33327.mp4__frame66.png,0.187,0.188,0.248,0.676,0.055,4.2860000000000005
1749,video33327.mp4__frame88.png,0.906,0.004,0.0,0.0,0,0.914
1750,video33671.mp4__frame154.png,0.001,0.106,0.885,0.002,0,2.8760000000000003
1751,video33671.mp4__frame176.png,0.001,0.044,0.898,0.002,0,2.791
1752,video33672.mp4__frame110.png,0.0,0.013,0.897,0.034,0.003,2.868
1753,video33672.mp4__frame132.png,0.245,0.292,0.724,0.037,0.006,3.1789999999999994
1754,video33672.mp4__frame154.png,0.2,0.758,0.298,0.009,0,2.646
1755,video33672.mp4__frame22.png,0.838,0.235,0.057,0.0,0,1.4789999999999999
1756,video33672.mp4__frame44.png,0.021,0.419,0.775,0.009,0,3.22
1757,video33672.mp4__frame66.png,0.096,0.453,0.727,0.003,0.001,3.1999999999999997
1758,video33672.mp4__frame88.png,0.019,0.055,0.893,0.0,0,2.8080000000000003
1759,video33806.mp4__frame154.png,0.095,0.452,0.065,0.02,0.686,4.704000000000001
1760,video33806.mp4__frame176.png,0.028,0.043,0.737,0.334,0.146,4.391
1761,video33807.mp4__frame110.png,0.019,0.384,0.2,0.562,0.242,4.845000000000001
1762,video33807.mp4__frame132.png,0.743,0.235,0.112,0.067,0.133,2.482
1763,video33807.mp4__frame154.png,0.026,0.289,0.789,0.038,0.079,3.5180000000000002
1764,video33807.mp4__frame176.png,0.905,0.005,0.0,0.001,0.006,0.9490000000000001
1765,video33807.mp4__frame22.png,0.401,0.717,0.017,0.021,0.145,2.695
1766,video33807.mp4__frame44.png,0.248,0.638,0.008,0.079,0.392,3.824
1767,video33807.mp4__frame66.png,0.019,0.653,0.552,0.046,0.042,3.375
1768,video33811.mp4__frame132.png,0.0,0.026,0.899,0.018,0,2.821
1769,video33811.mp4__frame154.png,0.026,0.496,0.687,0.097,0,3.4669999999999996
1770,video33811.mp4__frame176.png,0.031,0.82,0.303,0.007,0.001,2.613
1771,video33812.mp4__frame110.png,0.51,0.723,0.033,0.0,0,2.055
1772,video33812.mp4__frame132.png,0.001,0.32,0.029,0.81,0.021,4.073
1773,video33812.mp4__frame154.png,0.156,0.644,0.418,0.139,0.001,3.259
1774,video33812.mp4__frame176.png,0.004,0.854,0.182,0.051,0,2.462
1775,video33812.mp4__frame22.png,0.001,0.889,0.029,0.061,0,2.11
1776,video33812.mp4__frame44.png,0.004,0.169,0.869,0.005,0,2.9690000000000003
1777,video33812.mp4__frame66.png,0.0,0.889,0.004,0.084,0.003,2.141
1778,video33812.mp4__frame88.png,0.0,0.069,0.104,0.87,0.001,3.935
1779,video33813.mp4__frame110.png,0.18,0.851,0.068,0.001,0,2.09
1780,video33813.mp4__frame132.png,0.739,0.503,0.007,0.001,0,1.77
1781,video33813.mp4__frame154.png,0.001,0.869,0.156,0.023,0,2.299
1782,video33813.mp4__frame176.png,0.0,0.185,0.864,0.009,0.003,3.0130000000000003
1783,video33813.mp4__frame22.png,0.002,0.85,0.243,0.004,0,2.447
1784,video33813.mp4__frame44.png,0.009,0.903,0.005,0.007,0,1.8579999999999999
1785,video33813.mp4__frame66.png,0.759,0.472,0.003,0.0,0,1.7119999999999997
1786,video33813.mp4__frame88.png,0.005,0.09,0.761,0.392,0,4.036
1787,video33814.mp4__frame110.png,0.017,0.902,0.006,0.002,0,1.847
1788,video33814.mp4__frame132.png,0.001,0.547,0.051,0.688,0,4.0
1789,video33814.mp4__frame154.png,0.118,0.876,0.032,0.0,0,1.9660000000000002
1790,video33814.mp4__frame176.png,0.004,0.627,0.639,0.012,0,3.223
1791,video33814.mp4__frame22.png,0.13,0.877,0.012,0.002,0,1.928
1792,video33814.mp4__frame44.png,0.076,0.783,0.357,0.006,0,2.737
1793,video33814.mp4__frame66.png,0.452,0.727,0.014,0.084,0,2.284
1794,video33814.mp4__frame88.png,0.712,0.456,0.106,0.02,0,2.0220000000000002
1795,video33815.mp4__frame154.png,0.881,0.126,0.001,0.0,0,1.136
1796,video33815.mp4__frame176.png,0.0,0.028,0.902,0.0,0,2.762
1797,video33815.mp4__frame22.png,0.22,0.849,0.035,0.0,0,2.023
1798,video33815.mp4__frame44.png,0.864,0.169,0.028,0.002,0,1.294
1799,video33815.mp4__frame66.png,0.257,0.844,0.013,0.0,0,1.9839999999999998
1800,video33815.mp4__frame88.png,0.005,0.06,0.895,0.0,0,2.81
1801,video33816.mp4__frame66.png,0.907,0.001,0.0,0.0,0,0.909
1802,video33816.mp4__frame88.png,0.906,0.002,0.0,0.0,0,0.91
1803,video33817.mp4__frame110.png,0.046,0.01,0.588,0.652,0.001,4.443
1804,video33817.mp4__frame132.png,0.431,0.051,0.245,0.632,0.002,3.806
1805,video33817.mp4__frame154.png,0.17,0.024,0.077,0.843,0.005,3.8459999999999996
1806,video33817.mp4__frame176.png,0.86,0.185,0.028,0.0,0,1.314
1807,video33817.mp4__frame22.png,0.383,0.393,0.596,0.003,0,2.969
1808,video33817.mp4__frame44.png,0.007,0.064,0.849,0.181,0.001,3.4109999999999996
1809,video33817.mp4__frame66.png,0.033,0.244,0.052,0.825,0.003,3.992
1810,video33817.mp4__frame88.png,0.035,0.288,0.683,0.331,0,3.984
1811,video33818.mp4__frame110.png,0.007,0.591,0.646,0.05,0.004,3.347
1812,video33818.mp4__frame132.png,0.286,0.712,0.312,0.001,0,2.65
1813,video33818.mp4__frame154.png,0.084,0.861,0.128,0.001,0,2.194
1814,video33818.mp4__frame176.png,0.009,0.903,0.014,0.0,0,1.857
1815,video33818.mp4__frame22.png,0.005,0.828,0.267,0.049,0,2.658
1816,video33818.mp4__frame44.png,0.079,0.12,0.857,0.028,0,3.002
1817,video33818.mp4__frame66.png,0.012,0.884,0.076,0.027,0,2.116
1818,video33818.mp4__frame88.png,0.001,0.298,0.832,0.008,0.001,3.13
1819,video33942.mp4__frame132.png,0.004,0.269,0.837,0.013,0.004,3.125
1820,video33943.mp4__frame110.png,0.003,0.0,0.905,0.001,0.009,2.767
1821,video33943.mp4__frame132.png,0.0,0.0,0.907,0.0,0,2.721
1822,video33943.mp4__frame154.png,0.011,0.017,0.773,0.409,0.02,4.1
1823,video33943.mp4__frame176.png,0.673,0.142,0.497,0.0,0.005,2.4730000000000003
1824,video33943.mp4__frame88.png,0.001,0.002,0.901,0.012,0.015,2.8310000000000004
1825,video33944.mp4__frame22.png,0.906,0.005,0.001,0.0,0,0.919
1826,video33945.mp4__frame110.png,0.0,0.0,0.906,0.003,0,2.73
1827,video33945.mp4__frame132.png,0.0,0.004,0.865,0.186,0.005,3.3719999999999994
1828,video33945.mp4__frame154.png,0.0,0.0,0.905,0.01,0,2.755
1829,video33945.mp4__frame176.png,0.0,0.017,0.896,0.035,0.005,2.887
1830,video33946.mp4__frame110.png,0.0,0.0,0.901,0.032,0,2.8310000000000004
1831,video33946.mp4__frame132.png,0.002,0.034,0.882,0.076,0.015,3.0949999999999998
1832,video33946.mp4__frame154.png,0.0,0.0,0.902,0.026,0.001,2.815
1833,video33946.mp4__frame176.png,0.001,0.001,0.814,0.35,0.004,3.8649999999999998
1834,video33946.mp4__frame22.png,0.003,0.36,0.708,0.241,0.001,3.8159999999999994
1835,video33946.mp4__frame44.png,0.0,0.003,0.807,0.367,0.002,3.905
1836,video33946.mp4__frame66.png,0.001,0.059,0.888,0.038,0.001,2.9400000000000004
1837,video33946.mp4__frame88.png,0.001,0.009,0.655,0.613,0.001,4.441
1838,video33947.mp4__frame110.png,0.066,0.878,0.05,0.023,0.002,2.074
1839,video33947.mp4__frame132.png,0.396,0.775,0.055,0.002,0,2.119
1840,video33947.mp4__frame154.png,0.906,0.004,0.002,0.0,0,0.92
1841,video33947.mp4__frame176.png,0.039,0.755,0.329,0.13,0.014,3.126
1842,video33947.mp4__frame22.png,0.009,0.83,0.264,0.013,0.027,2.6479999999999997
1843,video33947.mp4__frame44.png,0.0,0.004,0.834,0.296,0,3.694
1844,video33947.mp4__frame66.png,0.0,0.031,0.652,0.587,0.026,4.4959999999999996
1845,video33947.mp4__frame88.png,0.021,0.05,0.864,0.116,0.012,3.237
1846,video33948.mp4__frame110.png,0.905,0.001,0.009,0.0,0,0.934
1847,video33953.mp4__frame132.png,0.897,0.04,0.012,0.0,0,1.013
1848,video33953.mp4__frame154.png,0.775,0.427,0.019,0.0,0.001,1.6909999999999998
1849,video33953.mp4__frame176.png,0.435,0.775,0.009,0.0,0.001,2.017
1850,video33965.mp4__frame110.png,0.0,0.214,0.842,0.064,0.001,3.215
1851,video33965.mp4__frame132.png,0.024,0.407,0.771,0.025,0.007,3.2860000000000005
1852,video33965.mp4__frame154.png,0.253,0.836,0.028,0.013,0.002,2.0709999999999997
1853,video33965.mp4__frame176.png,0.573,0.659,0.041,0.022,0.002,2.112
1854,video33965.mp4__frame22.png,0.262,0.775,0.098,0.103,0.005,2.5429999999999997
1855,video33965.mp4__frame44.png,0.009,0.706,0.299,0.301,0.003,3.5369999999999995
1856,video33965.mp4__frame66.png,0.011,0.894,0.02,0.013,0.026,2.041
1857,video33965.mp4__frame88.png,0.002,0.549,0.613,0.174,0,3.635
1858,video34157.mp4__frame132.png,0.076,0.882,0.042,0.004,0.001,1.987
1859,video34157.mp4__frame154.png,0.021,0.724,0.35,0.204,0,3.3349999999999995
1860,video34157.mp4__frame176.png,0.698,0.568,0.0,0.001,0,1.8379999999999999
1861,video34159.mp4__frame110.png,0.903,0.016,0.002,0.001,0.001,0.9500000000000001
1862,video34159.mp4__frame132.png,0.906,0.006,0.0,0.0,0,0.918
1863,video34159.mp4__frame154.png,0.897,0.043,0.002,0.005,0.001,1.0139999999999998
1864,video34159.mp4__frame176.png,0.501,0.411,0.137,0.363,0.003,3.201
1865,video34159.mp4__frame22.png,0.861,0.204,0.001,0.002,0.001,1.2849999999999997
1866,video34159.mp4__frame44.png,0.656,0.617,0.001,0.003,0,1.905
1867,video34159.mp4__frame66.png,0.169,0.819,0.021,0.162,0,2.518
1868,video34159.mp4__frame88.png,0.837,0.288,0.0,0.001,0,1.4169999999999998
1869,video34160.mp4__frame22.png,0.001,0.001,0.328,0.82,0.01,4.316999999999999
1870,video34160.mp4__frame44.png,0.004,0.002,0.902,0.013,0.008,2.806
1871,video34160.mp4__frame66.png,0.007,0.0,0.906,0.0,0,2.725
1872,video34160.mp4__frame88.png,0.005,0.001,0.902,0.016,0.005,2.802
1873,video34208.mp4__frame110.png,0.0,0.0,0.902,0.024,0,2.802
1874,video34208.mp4__frame154.png,0.124,0.874,0.028,0.005,0,1.976
1875,video34208.mp4__frame22.png,0.003,0.87,0.087,0.086,0,2.348
1876,video34208.mp4__frame44.png,0.001,0.871,0.11,0.062,0,2.3209999999999997
1877,video34208.mp4__frame66.png,0.0,0.094,0.071,0.871,0.005,3.9099999999999997
1878,video34208.mp4__frame88.png,0.0,0.059,0.892,0.02,0,2.874
1879,video34211.mp4__frame176.png,0.776,0.127,0.332,0.0,0,2.026
1880,video34212.mp4__frame110.png,0.906,0.004,0.0,0.0,0,0.914
1881,video34212.mp4__frame132.png,0.905,0.011,0.001,0.0,0,0.93
1882,video34212.mp4__frame154.png,0.559,0.449,0.373,0.002,0,2.584
1883,video34212.mp4__frame22.png,0.902,0.025,0.002,0.0,0,0.9580000000000001
1884,video34212.mp4__frame44.png,0.748,0.245,0.281,0.002,0.001,2.094
1885,video34212.mp4__frame66.png,0.809,0.074,0.3,0.001,0,1.861
1886,video34212.mp4__frame88.png,0.897,0.043,0.007,0.0,0,1.004
1887,video34379.mp4__frame110.png,0.259,0.778,0.173,0.029,0,2.4499999999999997
1888,video34380.mp4__frame22.png,0.118,0.883,0.001,0.0,0,1.8869999999999998
1889,video34380.mp4__frame44.png,0.671,0.564,0.054,0.003,0,1.9729999999999999
1890,video34383.mp4__frame110.png,0.797,0.024,0.35,0.024,0.007,2.0260000000000002
1891,video34383.mp4__frame176.png,0.897,0.05,0.001,0.002,0.002,1.018
1892,video34383.mp4__frame44.png,0.022,0.004,0.902,0.002,0,2.7439999999999998
1893,video34383.mp4__frame66.png,0.727,0.014,0.513,0.007,0,2.322
1894,video34383.mp4__frame88.png,0.897,0.006,0.044,0.0,0,1.041
1895,video34513.mp4__frame154.png,0.751,0.431,0.058,0.015,0,1.847
1896,video34513.mp4__frame176.png,0.906,0.003,0.0,0.0,0,0.912
1897,video34525[1].mp4__frame110.png,0.905,0.002,0.007,0.0,0,0.93
1898,video34525[1].mp4__frame132.png,0.903,0.013,0.007,0.0,0,0.9500000000000001
1899,video34531[1].mp4__frame110.png,0.001,0.072,0.048,0.548,0.648,5.721
1900,video34531[1].mp4__frame132.png,0.001,0.001,0.643,0.015,0.623,5.107
1901,video34531[1].mp4__frame154.png,0.017,0.019,0.863,0.076,0.091,3.403
1902,video34531[1].mp4__frame176.png,0.0,0.03,0.897,0.01,0.013,2.856
1903,video34532[1].mp4__frame110.png,0.001,0.45,0.762,0.021,0.002,3.281
1904,video34532[1].mp4__frame132.png,0.002,0.032,0.9,0.001,0,2.77
1905,video34532[1].mp4__frame154.png,0.036,0.422,0.771,0.0,0.001,3.198
1906,video34532[1].mp4__frame176.png,0.007,0.806,0.356,0.014,0,2.7430000000000003
1907,video34532[1].mp4__frame22.png,0.001,0.549,0.668,0.081,0.002,3.4369999999999994
1908,video34532[1].mp4__frame44.png,0.001,0.274,0.837,0.007,0.008,3.128
1909,video34532[1].mp4__frame66.png,0.004,0.808,0.366,0.0,0.001,2.723
1910,video34532[1].mp4__frame88.png,0.0,0.022,0.902,0.002,0,2.758
1911,video34533[1].mp4__frame154.png,0.022,0.696,0.555,0.002,0,3.0869999999999997
1912,video34533[1].mp4__frame176.png,0.111,0.866,0.077,0.003,0,2.086
1913,video34533[1].mp4__frame22.png,0.002,0.25,0.849,0.001,0,3.0529999999999995
1914,video34533[1].mp4__frame44.png,0.028,0.585,0.669,0.003,0,3.217
1915,video34533[1].mp4__frame66.png,0.006,0.027,0.9,0.006,0,2.7840000000000003
1916,video34533[1].mp4__frame88.png,0.016,0.83,0.161,0.14,0.002,2.7289999999999996
1917,video34534[1].mp4__frame110.png,0.0,0.903,0.022,0.0,0,1.872
1918,video34534[1].mp4__frame132.png,0.034,0.372,0.791,0.009,0,3.1870000000000003
1919,video34534[1].mp4__frame154.png,0.024,0.775,0.423,0.0,0,2.843
1920,video34534[1].mp4__frame176.png,0.0,0.046,0.891,0.032,0.002,2.903
1921,video34534[1].mp4__frame22.png,0.484,0.714,0.084,0.001,0,2.1679999999999997
1922,video34534[1].mp4__frame44.png,0.001,0.028,0.898,0.016,0,2.815
1923,video34534[1].mp4__frame66.png,0.004,0.129,0.88,0.0,0,2.902
1924,video34534[1].mp4__frame88.png,0.0,0.086,0.877,0.061,0.001,3.0520000000000005
1925,video34535[1].mp4__frame132.png,0.01,0.888,0.087,0.0,0,2.047
1926,video34535[1].mp4__frame154.png,0.088,0.889,0.005,0.0,0,1.881
1927,video34535[1].mp4__frame176.png,0.907,0.001,0.0,0.0,0,0.909
1928,video34536[1].mp4__frame110.png,0.001,0.048,0.839,0.229,0.011,3.585
1929,video34536[1].mp4__frame132.png,0.418,0.761,0.025,0.04,0.001,2.18
1930,video34536[1].mp4__frame154.png,0.12,0.849,0.122,0.011,0.001,2.233
1931,video34536[1].mp4__frame176.png,0.09,0.816,0.043,0.225,0.001,2.756
1932,video34536[1].mp4__frame22.png,0.017,0.899,0.005,0.022,0,1.918
1933,video34536[1].mp4__frame44.png,0.076,0.548,0.652,0.038,0.001,3.285
1934,video34536[1].mp4__frame66.png,0.002,0.022,0.887,0.078,0,3.0189999999999997
1935,video34537[1].mp4__frame110.png,0.002,0.814,0.323,0.022,0.012,2.7470000000000003
1936,video34537[1].mp4__frame132.png,0.284,0.437,0.631,0.005,0,3.071
1937,video34537[1].mp4__frame154.png,0.861,0.207,0.002,0.0,0,1.281
1938,video34537[1].mp4__frame176.png,0.863,0.131,0.074,0.0,0,1.347
1939,video34537[1].mp4__frame22.png,0.069,0.808,0.271,0.04,0.002,2.668
1940,video34537[1].mp4__frame44.png,0.012,0.303,0.817,0.027,0.01,3.2269999999999994
1941,video34537[1].mp4__frame88.png,0.061,0.862,0.139,0.005,0,2.222
1942,video34538[1].mp4__frame154.png,0.0,0.003,0.905,0.009,0,2.7569999999999997
1943,video34539[1].mp4__frame110.png,0.0,0.005,0.861,0.191,0.015,3.4320000000000004
