,Filename,Quality_1,Quality_2,Quality_3,Quality_4,Quality_5,Predicted_Quality
875,video18422.mp4__frame132.png,0.001,0.005,0.9,0.029,0,2.8270000000000004
876,video18422.mp4__frame154.png,0.024,0.787,0.32,0.09,0.002,2.9279999999999995
877,video18422.mp4__frame176.png,0.006,0.194,0.86,0.013,0.002,3.036
878,video18422.mp4__frame22.png,0.001,0.107,0.157,0.843,0.012,4.117999999999999
879,video18422.mp4__frame44.png,0.004,0.386,0.556,0.387,0.063,4.307
880,video18422.mp4__frame66.png,0.003,0.279,0.775,0.176,0.008,3.63
881,video18422.mp4__frame88.png,0.001,0.399,0.765,0.055,0.022,3.424
882,video18423.mp4__frame110.png,0.0,0.001,0.906,0.002,0,2.7279999999999998
883,video18423.mp4__frame22.png,0.0,0.001,0.907,0.0,0,2.723
884,video18423.mp4__frame44.png,0.0,0.001,0.906,0.003,0,2.7319999999999998
885,video18423.mp4__frame66.png,0.0,0.001,0.907,0.0,0,2.723
886,video18423.mp4__frame88.png,0.0,0.0,0.907,0.0,0,2.721
887,video18424.mp4__frame110.png,0.0,0.0,0.465,0.763,0.001,4.452
888,video18424.mp4__frame22.png,0.0,0.0,0.678,0.594,0.001,4.415
889,video18424.mp4__frame44.png,0.0,0.0,0.236,0.853,0.002,4.13
890,video18424.mp4__frame66.png,0.0,0.0,0.016,0.904,0,3.664
891,video18424.mp4__frame88.png,0.0,0.0,0.507,0.74,0.001,4.486
892,video18478.mp4__frame110.png,0.274,0.052,0.036,0.134,0.764,4.8420000000000005
893,video18478.mp4__frame132.png,0.535,0.163,0.017,0.097,0.56,4.1000000000000005
894,video18478.mp4__frame154.png,0.342,0.131,0.013,0.153,0.693,4.72
895,video18478.mp4__frame176.png,0.419,0.11,0.046,0.248,0.573,4.634
896,video18478.mp4__frame22.png,0.55,0.152,0.012,0.019,0.609,4.011
897,video18478.mp4__frame44.png,0.105,0.053,0.004,0.178,0.824,5.055
898,video18478.mp4__frame66.png,0.105,0.114,0.006,0.075,0.836,4.8309999999999995
899,video18478.mp4__frame88.png,0.15,0.08,0.013,0.32,0.732,5.289
900,video18480.mp4__frame110.png,0.34,0.051,0.03,0.035,0.778,4.562
901,video18480.mp4__frame132.png,0.57,0.026,0.016,0.053,0.645,4.107
902,video18480.mp4__frame154.png,0.4,0.031,0.075,0.075,0.719,4.582
903,video18480.mp4__frame176.png,0.086,0.033,0.035,0.229,0.808,5.213
904,video18480.mp4__frame22.png,0.164,0.044,0.03,0.347,0.721,5.335
905,video18480.mp4__frame44.png,0.041,0.015,0.021,0.302,0.808,5.382
906,video18480.mp4__frame66.png,0.279,0.039,0.049,0.396,0.614,5.1579999999999995
907,video18480.mp4__frame88.png,0.083,0.018,0.024,0.397,0.747,5.514
908,video18483.mp4__frame110.png,0.879,0.018,0.018,0.005,0.095,1.464
909,video18483.mp4__frame132.png,0.861,0.033,0.037,0.018,0.124,1.73
910,video18483.mp4__frame154.png,0.74,0.06,0.123,0.117,0.251,2.952
911,video18483.mp4__frame176.png,0.742,0.13,0.186,0.078,0.156,2.652
912,video18483.mp4__frame22.png,0.758,0.021,0.014,0.003,0.445,3.079
913,video18483.mp4__frame44.png,0.855,0.038,0.035,0.006,0.155,1.835
914,video18483.mp4__frame66.png,0.871,0.015,0.029,0.032,0.098,1.606
915,video18483.mp4__frame88.png,0.882,0.058,0.022,0.008,0.038,1.286
916,video18484.mp4__frame110.png,0.425,0.042,0.042,0.049,0.727,4.465999999999999
917,video18484.mp4__frame132.png,0.745,0.032,0.039,0.018,0.43,3.1479999999999997
918,video18484.mp4__frame154.png,0.807,0.027,0.025,0.008,0.318,2.5580000000000003
919,video18484.mp4__frame176.png,0.409,0.034,0.147,0.089,0.666,4.604
920,video18484.mp4__frame22.png,0.246,0.052,0.033,0.066,0.803,4.728000000000001
921,video18484.mp4__frame44.png,0.819,0.012,0.038,0.012,0.287,2.4399999999999995
922,video18484.mp4__frame66.png,0.551,0.08,0.341,0.112,0.329,3.8270000000000004
923,video18484.mp4__frame88.png,0.546,0.238,0.073,0.132,0.421,3.874
924,video18486.mp4__frame110.png,0.831,0.029,0.033,0.093,0.161,2.165
925,video18486.mp4__frame132.png,0.833,0.067,0.015,0.172,0.054,1.97
926,video18486.mp4__frame154.png,0.874,0.068,0.011,0.028,0.05,1.405
927,video18486.mp4__frame176.png,0.797,0.042,0.005,0.007,0.35,2.674
928,video18486.mp4__frame22.png,0.884,0.03,0.01,0.021,0.052,1.318
929,video18486.mp4__frame44.png,0.886,0.034,0.02,0.02,0.031,1.249
930,video18486.mp4__frame66.png,0.88,0.086,0.009,0.01,0.03,1.269
931,video18486.mp4__frame88.png,0.78,0.141,0.03,0.045,0.243,2.5469999999999997
932,video18488.mp4__frame110.png,0.012,0.524,0.232,0.47,0.169,4.481
933,video18488.mp4__frame132.png,0.172,0.016,0.84,0.014,0.083,3.1950000000000003
934,video18488.mp4__frame154.png,0.074,0.106,0.83,0.103,0.036,3.368
935,video18488.mp4__frame176.png,0.046,0.516,0.489,0.258,0.093,4.042
936,video18488.mp4__frame22.png,0.061,0.26,0.317,0.68,0.024,4.372000000000001
937,video18488.mp4__frame44.png,0.0,0.0,0.745,0.472,0.034,4.292999999999999
938,video18488.mp4__frame66.png,0.0,0.018,0.891,0.066,0,2.973
939,video18488.mp4__frame88.png,0.0,0.001,0.108,0.882,0.016,3.934
940,video18489.mp4__frame110.png,0.0,0.0,0.906,0.002,0,2.726
941,video18489.mp4__frame132.png,0.0,0.053,0.268,0.765,0.171,4.825
942,video18489.mp4__frame154.png,0.001,0.631,0.351,0.341,0.042,3.8899999999999997
943,video18489.mp4__frame176.png,0.001,0.051,0.887,0.045,0.003,2.9590000000000005
944,video18489.mp4__frame22.png,0.009,0.765,0.32,0.144,0.016,3.155
945,video18489.mp4__frame44.png,0.196,0.813,0.065,0.098,0.012,2.469
946,video18489.mp4__frame66.png,0.399,0.687,0.208,0.03,0.004,2.5370000000000004
947,video18489.mp4__frame88.png,0.84,0.271,0.012,0.0,0,1.4180000000000001
948,video18490.mp4__frame110.png,0.049,0.138,0.863,0.015,0.001,2.979
949,video18490.mp4__frame132.png,0.0,0.001,0.028,0.901,0.006,3.7199999999999998
950,video18490.mp4__frame154.png,0.053,0.481,0.467,0.395,0.009,4.041
951,video18490.mp4__frame176.png,0.429,0.734,0.101,0.012,0.001,2.253
952,video18490.mp4__frame22.png,0.001,0.033,0.199,0.853,0.006,4.106
953,video18490.mp4__frame44.png,0.0,0.065,0.318,0.797,0.025,4.397
954,video18490.mp4__frame66.png,0.0,0.022,0.001,0.903,0,3.6590000000000003
955,video18490.mp4__frame88.png,0.887,0.027,0.065,0.007,0.001,1.169
956,video18491.mp4__frame110.png,0.006,0.521,0.359,0.499,0.003,4.136
957,video18491.mp4__frame132.png,0.043,0.873,0.063,0.057,0,2.206
958,video18491.mp4__frame154.png,0.001,0.179,0.866,0.009,0,2.993
959,video18491.mp4__frame176.png,0.012,0.489,0.719,0.056,0.001,3.3760000000000003
960,video18491.mp4__frame22.png,0.002,0.273,0.812,0.093,0.001,3.3609999999999998
961,video18491.mp4__frame44.png,0.007,0.771,0.426,0.022,0.001,2.92
962,video18491.mp4__frame66.png,0.005,0.507,0.725,0.027,0.002,3.312
963,video18491.mp4__frame88.png,0.0,0.021,0.206,0.84,0.057,4.305
964,video18492.mp4__frame110.png,0.3,0.584,0.313,0.196,0.009,3.2359999999999998
965,video18492.mp4__frame132.png,0.0,0.003,0.893,0.016,0.053,3.0140000000000002
966,video18492.mp4__frame154.png,0.001,0.128,0.855,0.083,0.02,3.254
967,video18492.mp4__frame176.png,0.0,0.011,0.904,0.005,0,2.754
968,video18492.mp4__frame22.png,0.0,0.0,0.888,0.098,0,3.056
969,video18492.mp4__frame44.png,0.005,0.855,0.209,0.018,0,2.4139999999999997
970,video18492.mp4__frame66.png,0.0,0.156,0.129,0.766,0.208,4.803
971,video18492.mp4__frame88.png,0.193,0.7,0.408,0.009,0.005,2.878
972,video18493.mp4__frame110.png,0.05,0.077,0.879,0.008,0,2.873
973,video18493.mp4__frame132.png,0.209,0.069,0.842,0.002,0,2.881
974,video18493.mp4__frame154.png,0.143,0.058,0.863,0.0,0,2.848
975,video18493.mp4__frame176.png,0.004,0.01,0.903,0.004,0,2.749
976,video18493.mp4__frame22.png,0.004,0.017,0.903,0.001,0,2.751
977,video18493.mp4__frame44.png,0.0,0.0,0.907,0.0,0,2.721
978,video18493.mp4__frame66.png,0.026,0.128,0.865,0.043,0.001,3.054
979,video18493.mp4__frame88.png,0.019,0.175,0.862,0.007,0.007,3.0180000000000002
980,video18494.mp4__frame110.png,0.01,0.004,0.895,0.041,0.009,2.912
981,video18494.mp4__frame132.png,0.283,0.475,0.605,0.001,0,3.052
982,video18494.mp4__frame154.png,0.835,0.21,0.09,0.0,0,1.525
983,video18494.mp4__frame176.png,0.022,0.006,0.902,0.001,0,2.7439999999999998
984,video18494.mp4__frame22.png,0.857,0.055,0.171,0.0,0,1.48
985,video18494.mp4__frame44.png,0.088,0.041,0.881,0.0,0,2.8129999999999997
986,video18494.mp4__frame66.png,0.0,0.0,0.851,0.245,0,3.533
987,video18494.mp4__frame88.png,0.0,0.0,0.905,0.009,0,2.751
988,video18495.mp4__frame110.png,0.83,0.034,0.28,0.0,0,1.738
989,video18495.mp4__frame132.png,0.904,0.002,0.015,0.0,0,0.9530000000000001
990,video18495.mp4__frame154.png,0.056,0.014,0.894,0.0,0,2.766
991,video18495.mp4__frame176.png,0.092,0.005,0.888,0.001,0,2.77
992,video18495.mp4__frame22.png,0.877,0.031,0.117,0.0,0,1.29
993,video18495.mp4__frame44.png,0.318,0.013,0.823,0.0,0,2.8129999999999997
994,video18495.mp4__frame66.png,0.407,0.026,0.782,0.0,0,2.805
995,video18495.mp4__frame88.png,0.666,0.011,0.6,0.0,0,2.488
996,video18496.mp4__frame110.png,0.886,0.004,0.1,0.0,0,1.194
997,video18496.mp4__frame132.png,0.314,0.004,0.827,0.0,0,2.803
998,video18496.mp4__frame154.png,0.275,0.008,0.839,0.0,0,2.808
999,video18496.mp4__frame176.png,0.077,0.002,0.892,0.0,0,2.757
1000,video18496.mp4__frame22.png,0.81,0.011,0.354,0.0,0,1.894
1001,video18496.mp4__frame44.png,0.889,0.016,0.074,0.0,0,1.143
1002,video18496.mp4__frame66.png,0.663,0.006,0.608,0.0,0,2.4989999999999997
1003,video18496.mp4__frame88.png,0.805,0.011,0.366,0.0,0,1.9249999999999998
1004,video18497.mp4__frame110.png,0.736,0.177,0.371,0.0,0,2.203
1005,video18497.mp4__frame132.png,0.718,0.273,0.314,0.001,0,2.21
1006,video18497.mp4__frame154.png,0.902,0.026,0.001,0.0,0,0.9570000000000001
1007,video18497.mp4__frame176.png,0.731,0.01,0.513,0.0,0,2.29
1008,video18497.mp4__frame22.png,0.519,0.109,0.677,0.001,0,2.7720000000000002
1009,video18497.mp4__frame44.png,0.575,0.266,0.524,0.0,0,2.6790000000000003
1010,video18497.mp4__frame66.png,0.907,0.001,0.001,0.0,0,0.912
1011,video18497.mp4__frame88.png,0.752,0.145,0.364,0.004,0,2.1500000000000004
1012,video18498.mp4__frame110.png,0.0,0.002,0.893,0.071,0.001,2.972
1013,video18498.mp4__frame132.png,0.0,0.007,0.851,0.238,0,3.5189999999999997
1014,video18498.mp4__frame154.png,0.001,0.021,0.884,0.092,0.002,3.073
1015,video18498.mp4__frame176.png,0.022,0.096,0.878,0.023,0.002,2.9499999999999997
1016,video18498.mp4__frame22.png,0.008,0.086,0.236,0.826,0,4.192
1017,video18498.mp4__frame44.png,0.028,0.143,0.105,0.843,0.001,4.005999999999999
1018,video18498.mp4__frame66.png,0.001,0.028,0.822,0.304,0.002,3.7489999999999997
1019,video18498.mp4__frame88.png,0.069,0.767,0.169,0.251,0.001,3.1189999999999998
1020,video18499.mp4__frame110.png,0.002,0.311,0.811,0.056,0,3.2810000000000006
1021,video18499.mp4__frame132.png,0.037,0.66,0.554,0.055,0,3.2390000000000003
1022,video18499.mp4__frame154.png,0.003,0.837,0.206,0.084,0.004,2.651
1023,video18499.mp4__frame176.png,0.002,0.094,0.853,0.146,0.001,3.338
1024,video18499.mp4__frame22.png,0.008,0.253,0.684,0.384,0.001,4.107
1025,video18499.mp4__frame44.png,0.011,0.052,0.836,0.231,0.002,3.557
1026,video18499.mp4__frame66.png,0.037,0.747,0.348,0.139,0.002,3.141
1027,video18499.mp4__frame88.png,0.0,0.037,0.891,0.039,0.005,2.928
1028,video18500.mp4__frame110.png,0.0,0.034,0.244,0.841,0.002,4.1739999999999995
1029,video18500.mp4__frame132.png,0.0,0.879,0.085,0.051,0,2.217
1030,video18500.mp4__frame154.png,0.0,0.39,0.666,0.286,0,3.9220000000000006
1031,video18500.mp4__frame176.png,0.0,0.676,0.539,0.083,0,3.301
1032,video18500.mp4__frame22.png,0.003,0.845,0.138,0.129,0,2.6229999999999998
1033,video18500.mp4__frame44.png,0.0,0.01,0.134,0.877,0,3.93
1034,video18500.mp4__frame66.png,0.0,0.019,0.041,0.895,0.001,3.746
1035,video18500.mp4__frame88.png,0.001,0.146,0.703,0.452,0.001,4.215
1036,video18501.mp4__frame110.png,0.0,0.003,0.905,0.005,0,2.7409999999999997
1037,video18501.mp4__frame132.png,0.001,0.055,0.877,0.089,0,3.0980000000000003
1038,video18501.mp4__frame154.png,0.002,0.272,0.819,0.073,0,3.295
1039,video18501.mp4__frame176.png,0.002,0.204,0.861,0.002,0.001,3.0060000000000002
1040,video18501.mp4__frame22.png,0.008,0.189,0.861,0.013,0,3.0210000000000004
1041,video18501.mp4__frame44.png,0.001,0.02,0.902,0.005,0.002,2.7769999999999997
1042,video18501.mp4__frame66.png,0.002,0.003,0.903,0.017,0.001,2.79
1043,video18501.mp4__frame88.png,0.0,0.006,0.905,0.004,0,2.743
1044,video18503.mp4__frame110.png,0.0,0.013,0.234,0.849,0.005,4.149
1045,video18503.mp4__frame132.png,0.001,0.06,0.284,0.82,0,4.253
1046,video18503.mp4__frame154.png,0.243,0.74,0.028,0.276,0,2.911
1047,video18503.mp4__frame176.png,0.0,0.001,0.378,0.804,0,4.352
1048,video18503.mp4__frame22.png,0.0,0.001,0.844,0.267,0,3.602
1049,video18503.mp4__frame44.png,0.0,0.0,0.53,0.722,0.007,4.513
1050,video18503.mp4__frame66.png,0.0,0.005,0.23,0.853,0.002,4.122
1051,video18503.mp4__frame88.png,0.0,0.022,0.518,0.717,0.012,4.526
1052,video18504.mp4__frame110.png,0.133,0.824,0.158,0.046,0,2.439
1053,video18504.mp4__frame132.png,0.01,0.825,0.315,0.001,0,2.609
1054,video18504.mp4__frame154.png,0.38,0.133,0.746,0.011,0,2.928
1055,video18504.mp4__frame176.png,0.003,0.054,0.857,0.168,0.001,3.359
1056,video18504.mp4__frame22.png,0.007,0.472,0.751,0.014,0,3.2600000000000002
1057,video18504.mp4__frame44.png,0.018,0.852,0.038,0.189,0,2.5919999999999996
1058,video18504.mp4__frame66.png,0.807,0.233,0.027,0.124,0,1.85
1059,video18504.mp4__frame88.png,0.519,0.461,0.381,0.034,0,2.72
1060,video18505.mp4__frame110.png,0.059,0.886,0.001,0.046,0,2.018
1061,video18505.mp4__frame132.png,0.243,0.575,0.273,0.315,0,3.4719999999999995
1062,video18505.mp4__frame154.png,0.0,0.0,0.012,0.904,0.002,3.662
1063,video18505.mp4__frame176.png,0.018,0.056,0.515,0.675,0.047,4.61
1064,video18505.mp4__frame22.png,0.191,0.201,0.777,0.065,0.01,3.234
1065,video18505.mp4__frame44.png,0.058,0.214,0.149,0.773,0.055,4.300000000000001
1066,video18505.mp4__frame66.png,0.001,0.017,0.015,0.901,0.002,3.694
1067,video18505.mp4__frame88.png,0.143,0.864,0.018,0.039,0,2.081
1068,video18506.mp4__frame110.png,0.0,0.002,0.137,0.59,0.599,5.77
1069,video18506.mp4__frame132.png,0.0,0.0,0.041,0.896,0.014,3.7769999999999997
1070,video18506.mp4__frame154.png,0.001,0.002,0.173,0.839,0.115,4.455
1071,video18506.mp4__frame176.png,0.003,0.012,0.051,0.877,0.081,4.093
1072,video18506.mp4__frame22.png,0.011,0.006,0.902,0.005,0.005,2.774
1073,video18506.mp4__frame44.png,0.142,0.813,0.147,0.081,0.002,2.5429999999999993
1074,video18506.mp4__frame66.png,0.001,0.001,0.901,0.028,0.001,2.8230000000000004
1075,video18506.mp4__frame88.png,0.001,0.001,0.013,0.896,0.041,3.831
1076,video18507.mp4__frame110.png,0.0,0.069,0.132,0.861,0.01,4.028
1077,video18507.mp4__frame132.png,0.0,0.034,0.0,0.9,0.001,3.673
1078,video18507.mp4__frame154.png,0.0,0.069,0.007,0.892,0,3.727
1079,video18507.mp4__frame176.png,0.004,0.65,0.147,0.521,0.004,3.849
1080,video18507.mp4__frame22.png,0.0,0.381,0.106,0.741,0.049,4.289000000000001
1081,video18507.mp4__frame44.png,0.0,0.087,0.37,0.772,0.007,4.407
1082,video18507.mp4__frame66.png,0.001,0.02,0.606,0.605,0.085,4.704
1083,video18507.mp4__frame88.png,0.0,0.001,0.016,0.903,0.001,3.667
1084,video18535.mp4__frame110.png,0.0,0.0,0.0,0.897,0.05,3.838
1085,video18535.mp4__frame132.png,0.0,0.033,0.023,0.891,0.027,3.8339999999999996
1086,video18535.mp4__frame154.png,0.0,0.1,0.153,0.849,0,4.055
1087,video18535.mp4__frame176.png,0.0,0.019,0.058,0.889,0.015,3.8430000000000004
1088,video18535.mp4__frame22.png,0.006,0.03,0.877,0.102,0.008,3.145
1089,video18535.mp4__frame44.png,0.0,0.002,0.001,0.906,0,3.6310000000000002
1090,video18535.mp4__frame66.png,0.0,0.0,0.563,0.677,0.049,4.642
1091,video18535.mp4__frame88.png,0.0,0.0,0.013,0.884,0.1,4.075
1092,video18536.mp4__frame110.png,0.002,0.856,0.04,0.186,0,2.5780000000000003
1093,video18536.mp4__frame132.png,0.029,0.817,0.12,0.203,0.006,2.8649999999999998
1094,video18536.mp4__frame154.png,0.023,0.025,0.762,0.429,0.001,4.08
1095,video18536.mp4__frame176.png,0.001,0.009,0.046,0.896,0.004,3.761
1096,video18536.mp4__frame22.png,0.011,0.094,0.145,0.85,0.001,4.039
1097,video18536.mp4__frame44.png,0.002,0.007,0.89,0.076,0.001,2.9949999999999997
1098,video18536.mp4__frame66.png,0.0,0.001,0.046,0.897,0.004,3.748
1099,video18536.mp4__frame88.png,0.0,0.004,0.159,0.873,0.001,3.9819999999999998
1100,video18537.mp4__frame110.png,0.055,0.805,0.311,0.019,0.001,2.679
1101,video18537.mp4__frame132.png,0.009,0.274,0.837,0.009,0,3.104
1102,video18537.mp4__frame154.png,0.655,0.613,0.01,0.001,0.001,1.92
1103,video18537.mp4__frame176.png,0.0,0.002,0.007,0.905,0.001,3.65
1104,video18537.mp4__frame22.png,0.02,0.83,0.119,0.178,0.002,2.7589999999999995
1105,video18537.mp4__frame44.png,0.002,0.039,0.759,0.442,0,4.125
1106,video18537.mp4__frame66.png,0.045,0.889,0.042,0.005,0,1.9689999999999999
1107,video18537.mp4__frame88.png,0.004,0.7,0.424,0.183,0,3.4080000000000004
1108,video18538.mp4__frame110.png,0.022,0.192,0.799,0.193,0.001,3.58
1109,video18538.mp4__frame132.png,0.723,0.417,0.042,0.106,0.003,2.122
1110,video18538.mp4__frame154.png,0.008,0.107,0.229,0.821,0,4.193
1111,video18538.mp4__frame176.png,0.013,0.178,0.346,0.74,0.005,4.392
1112,video18538.mp4__frame22.png,0.85,0.189,0.033,0.026,0.001,1.436
1113,video18538.mp4__frame44.png,0.006,0.056,0.37,0.785,0.001,4.373
1114,video18538.mp4__frame66.png,0.017,0.224,0.847,0.02,0,3.086
1115,video18538.mp4__frame88.png,0.004,0.033,0.9,0.001,0,2.774
1116,video18541.mp4__frame110.png,0.0,0.0,0.495,0.747,0.001,4.478
1117,video18541.mp4__frame132.png,0.0,0.0,0.316,0.826,0.007,4.287
1118,video18541.mp4__frame154.png,0.0,0.0,0.719,0.539,0.002,4.323
1119,video18541.mp4__frame176.png,0.0,0.0,0.355,0.813,0.001,4.322
1120,video18541.mp4__frame22.png,0.901,0.025,0.006,0.0,0,0.9690000000000001
1121,video18541.mp4__frame44.png,0.432,0.574,0.356,0.019,0.003,2.739
1122,video18541.mp4__frame66.png,0.0,0.0,0.683,0.58,0.011,4.4239999999999995
1123,video18541.mp4__frame88.png,0.0,0.0,0.008,0.905,0,3.644
1124,video18542.mp4__frame110.png,0.0,0.0,0.093,0.888,0.001,3.836
1125,video18542.mp4__frame132.png,0.0,0.0,0.69,0.573,0.009,4.407
1126,video18542.mp4__frame154.png,0.094,0.201,0.413,0.472,0.255,4.898
1127,video18542.mp4__frame176.png,0.0,0.0,0.331,0.782,0.113,4.686000000000001
1128,video18542.mp4__frame22.png,0.0,0.0,0.125,0.881,0.003,3.914
1129,video18542.mp4__frame44.png,0.0,0.027,0.086,0.883,0.006,3.8739999999999997
1130,video18542.mp4__frame66.png,0.0,0.014,0.254,0.838,0.022,4.252
1131,video18542.mp4__frame88.png,0.0,0.001,0.003,0.905,0.009,3.676
1132,video18543.mp4__frame110.png,0.0,0.003,0.892,0.074,0,2.9779999999999998
1133,video18543.mp4__frame22.png,0.0,0.001,0.895,0.063,0,2.939
1134,video18543.mp4__frame44.png,0.0,0.003,0.809,0.364,0,3.889
1135,video18543.mp4__frame66.png,0.0,0.0,0.891,0.081,0,2.997
1136,video18543.mp4__frame88.png,0.0,0.004,0.906,0.001,0,2.73
1137,video18806.mp4__frame110.png,0.69,0.303,0.335,0.0,0,2.301
1138,video18806.mp4__frame132.png,0.093,0.883,0.023,0.002,0,1.936
1139,video18806.mp4__frame154.png,0.106,0.588,0.62,0.004,0,3.158
1140,video18806.mp4__frame176.png,0.015,0.092,0.885,0.005,0,2.874
1141,video18806.mp4__frame22.png,0.158,0.357,0.745,0.015,0,3.167
1142,video18806.mp4__frame44.png,0.009,0.675,0.286,0.368,0.001,3.6939999999999995
1143,video18806.mp4__frame66.png,0.005,0.023,0.902,0.0,0,2.757
1144,video18806.mp4__frame88.png,0.697,0.568,0.003,0.001,0,1.8459999999999996
1145,video18807.mp4__frame110.png,0.008,0.17,0.869,0.001,0,2.959
1146,video18807.mp4__frame132.png,0.004,0.841,0.272,0.0,0,2.502
1147,video18807.mp4__frame154.png,0.008,0.853,0.202,0.03,0.001,2.4450000000000003
1148,video18807.mp4__frame176.png,0.002,0.282,0.839,0.0,0,3.0829999999999997
1149,video18807.mp4__frame22.png,0.001,0.331,0.817,0.014,0.001,3.175
1150,video18807.mp4__frame44.png,0.003,0.311,0.699,0.308,0,3.9539999999999997
1151,video18807.mp4__frame66.png,0.01,0.086,0.887,0.006,0,2.867
1152,video18807.mp4__frame88.png,0.014,0.408,0.521,0.45,0.002,4.203
1153,video18810.mp4__frame110.png,0.157,0.458,0.596,0.166,0.002,3.5349999999999997
1154,video18810.mp4__frame132.png,0.038,0.04,0.887,0.024,0,2.875
1155,video18810.mp4__frame154.png,0.714,0.158,0.424,0.002,0,2.31
1156,video18810.mp4__frame176.png,0.812,0.287,0.072,0.01,0,1.6420000000000001
1157,video18810.mp4__frame22.png,0.106,0.706,0.383,0.12,0,3.147
1158,video18810.mp4__frame44.png,0.043,0.305,0.8,0.051,0,3.2570000000000006
1159,video18810.mp4__frame66.png,0.352,0.262,0.689,0.027,0,3.0509999999999997
1160,video18810.mp4__frame88.png,0.001,0.02,0.805,0.359,0,3.892
1161,video18939.mp4__frame110.png,0.0,0.027,0.894,0.036,0.003,2.895
1162,video18939.mp4__frame22.png,0.001,0.637,0.638,0.0,0,3.189
1163,video18939.mp4__frame44.png,0.0,0.0,0.902,0.023,0.001,2.803
1164,video18939.mp4__frame66.png,0.0,0.001,0.903,0.007,0.014,2.8089999999999997
1165,video18939.mp4__frame88.png,0.0,0.0,0.892,0.055,0.022,3.0060000000000002
1166,video18940.mp4__frame110.png,0.001,0.003,0.906,0.001,0.001,2.734
1167,video18940.mp4__frame22.png,0.0,0.002,0.897,0.046,0.004,2.899
1168,video18940.mp4__frame44.png,0.0,0.016,0.901,0.014,0.001,2.7960000000000003
1169,video18940.mp4__frame66.png,0.0,0.008,0.903,0.011,0.001,2.774
1170,video18940.mp4__frame88.png,0.004,0.265,0.84,0.01,0.002,3.104
1171,video18941.mp4__frame110.png,0.024,0.873,0.131,0.006,0,2.1870000000000003
1172,video18941.mp4__frame132.png,0.009,0.024,0.9,0.006,0,2.781
1173,video18941.mp4__frame154.png,0.015,0.228,0.843,0.029,0.002,3.126
1174,video18941.mp4__frame176.png,0.019,0.093,0.883,0.006,0,2.878
1175,video18941.mp4__frame22.png,0.174,0.622,0.515,0.036,0,3.107
1176,video18941.mp4__frame44.png,0.001,0.037,0.899,0.004,0,2.7880000000000003
1177,video18941.mp4__frame66.png,0.001,0.026,0.901,0.005,0,2.7760000000000002
1178,video18941.mp4__frame88.png,0.091,0.288,0.79,0.05,0,3.237
1179,video18942.mp4__frame110.png,0.127,0.349,0.763,0.008,0.007,3.181
1180,video18942.mp4__frame132.png,0.001,0.893,0.024,0.043,0.006,2.061
1181,video18942.mp4__frame154.png,0.558,0.158,0.576,0.04,0.023,2.877
1182,video18942.mp4__frame176.png,0.0,0.1,0.494,0.693,0.014,4.524
1183,video18942.mp4__frame22.png,0.001,0.103,0.633,0.57,0.011,4.440999999999999
1184,video18942.mp4__frame44.png,0.023,0.222,0.837,0.02,0.031,3.213
1185,video18942.mp4__frame66.png,0.041,0.722,0.499,0.004,0.003,3.013
1186,video18942.mp4__frame88.png,0.076,0.046,0.878,0.0,0.02,2.902
1187,video18943.mp4__frame110.png,0.0,0.0,0.87,0.124,0.053,3.371
1188,video18943.mp4__frame132.png,0.0,0.021,0.895,0.02,0.019,2.902
1189,video18943.mp4__frame154.png,0.235,0.842,0.032,0.0,0.009,2.06
1190,video18943.mp4__frame176.png,0.051,0.864,0.049,0.07,0.029,2.351
1191,video18943.mp4__frame22.png,0.004,0.278,0.083,0.81,0.01,4.099
1192,video18943.mp4__frame44.png,0.904,0.008,0.0,0.0,0.005,0.9450000000000001
1193,video18943.mp4__frame66.png,0.205,0.423,0.09,0.611,0.05,4.015
1194,video18943.mp4__frame88.png,0.0,0.002,0.526,0.627,0.184,5.01
1195,video18961.mp4__frame110.png,0.001,0.21,0.073,0.838,0.007,4.027
1196,video18961.mp4__frame132.png,0.001,0.036,0.005,0.898,0.006,3.71
1197,video18961.mp4__frame154.png,0.062,0.351,0.14,0.723,0.025,4.2010000000000005
1198,video18961.mp4__frame176.png,0.006,0.107,0.118,0.851,0.018,4.068
1199,video18961.mp4__frame22.png,0.0,0.001,0.008,0.905,0,3.646
1200,video18961.mp4__frame44.png,0.0,0.005,0.004,0.905,0.003,3.657
1201,video18961.mp4__frame66.png,0.266,0.677,0.137,0.249,0.022,3.137
1202,video18961.mp4__frame88.png,0.018,0.486,0.354,0.51,0.027,4.226999999999999
1203,video18963.mp4__frame110.png,0.003,0.706,0.33,0.154,0.127,3.6559999999999997
1204,video18963.mp4__frame132.png,0.003,0.546,0.543,0.111,0.172,4.0280000000000005
1205,video18963.mp4__frame154.png,0.007,0.9,0.003,0.017,0.009,1.9289999999999998
1206,video18963.mp4__frame176.png,0.001,0.858,0.035,0.172,0.016,2.59
1207,video18963.mp4__frame22.png,0.0,0.004,0.01,0.904,0.002,3.6639999999999997
1208,video18963.mp4__frame44.png,0.0,0.011,0.307,0.102,0.793,5.316000000000001
1209,video18963.mp4__frame66.png,0.0,0.053,0.039,0.859,0.125,4.284
1210,video18963.mp4__frame88.png,0.0,0.103,0.446,0.729,0,4.46
1211,video18964.mp4__frame110.png,0.0,0.899,0.024,0.016,0.003,1.949
