,Filename,Quality_1,Quality_2,Quality_3,Quality_4,Quality_5,Predicted_Quality
695,video24695.mp4__frame132.png,0.042,0.822,0.013,0.21,0.077,2.95
696,video24695.mp4__frame154.png,0.241,0.818,0.052,0.058,0.005,2.29
697,video24695.mp4__frame176.png,0.289,0.755,0.058,0.139,0.029,2.674
698,video24695.mp4__frame22.png,0.308,0.782,0.099,0.022,0.019,2.3520000000000003
699,video24695.mp4__frame44.png,0.366,0.39,0.017,0.597,0.009,3.63
700,video24695.mp4__frame66.png,0.449,0.729,0.032,0.065,0.002,2.2729999999999997
701,video24695.mp4__frame88.png,0.295,0.543,0.008,0.527,0.004,3.533
702,video24697.mp4__frame110.png,0.131,0.243,0.277,0.687,0.004,4.215999999999999
703,video24697.mp4__frame132.png,0.017,0.896,0.01,0.027,0.005,1.972
704,video24697.mp4__frame154.png,0.315,0.816,0.021,0.016,0.0,2.074
705,video24697.mp4__frame176.png,0.011,0.545,0.249,0.558,0.002,4.09
706,video24697.mp4__frame22.png,0.183,0.799,0.059,0.166,0.001,2.6270000000000002
707,video24697.mp4__frame44.png,0.011,0.725,0.164,0.381,0.013,3.542
708,video24697.mp4__frame66.png,0.118,0.064,0.73,0.341,0.044,4.02
709,video24697.mp4__frame88.png,0.135,0.557,0.574,0.082,0.01,3.3489999999999998
710,video24698.mp4__frame110.png,0.001,0.154,0.01,0.87,0.011,3.874
711,video24698.mp4__frame132.png,0.0,0.02,0.264,0.835,0.016,4.252
712,video24698.mp4__frame154.png,0.107,0.744,0.36,0.062,0.004,2.943
713,video24698.mp4__frame176.png,0.065,0.869,0.016,0.097,0.001,2.2439999999999998
714,video24698.mp4__frame22.png,0.264,0.576,0.051,0.471,0.02,3.553
715,video24698.mp4__frame44.png,0.015,0.045,0.261,0.825,0.011,4.242999999999999
716,video24698.mp4__frame66.png,0.014,0.146,0.031,0.865,0.005,3.884
717,video24698.mp4__frame88.png,0.0,0.011,0.068,0.891,0.002,3.8
718,video24699.mp4__frame110.png,0.903,0.016,0.005,0.0,0.0,0.9500000000000001
719,video24699.mp4__frame22.png,0.888,0.079,0.006,0.004,0.007,1.115
720,video24699.mp4__frame44.png,0.841,0.204,0.071,0.005,0.003,1.4969999999999997
721,video24699.mp4__frame66.png,0.581,0.46,0.269,0.066,0.006,2.602
722,video24699.mp4__frame88.png,0.887,0.016,0.085,0.001,0.0,1.178
723,video24700.mp4__frame110.png,0.011,0.608,0.378,0.352,0.028,3.909
724,video24700.mp4__frame132.png,0.02,0.155,0.857,0.05,0.002,3.1109999999999998
725,video24700.mp4__frame154.png,0.016,0.68,0.433,0.197,0.002,3.473
726,video24700.mp4__frame176.png,0.22,0.713,0.211,0.158,0.018,3.001
727,video24700.mp4__frame22.png,0.019,0.9,0.013,0.005,0.0,1.878
728,video24700.mp4__frame44.png,0.147,0.815,0.196,0.021,0.0,2.4490000000000003
729,video24700.mp4__frame66.png,0.015,0.901,0.005,0.011,0.0,1.876
730,video24700.mp4__frame88.png,0.104,0.869,0.062,0.015,0.0,2.088
731,video24797.mp4__frame110.png,0.026,0.065,0.615,0.601,0.007,4.4399999999999995
732,video24797.mp4__frame132.png,0.746,0.42,0.076,0.016,0.006,1.908
733,video24797.mp4__frame154.png,0.333,0.591,0.407,0.049,0.003,2.947
734,video24797.mp4__frame176.png,0.04,0.349,0.745,0.135,0.009,3.558
735,video24797.mp4__frame22.png,0.0,0.003,0.011,0.903,0.006,3.681
736,video24797.mp4__frame44.png,0.0,0.002,0.022,0.902,0.002,3.6879999999999997
737,video24797.mp4__frame66.png,0.001,0.001,0.011,0.904,0.004,3.672
738,video24797.mp4__frame88.png,0.586,0.103,0.295,0.404,0.003,3.3080000000000003
739,video24799.mp4__frame110.png,0.117,0.141,0.441,0.644,0.012,4.358
740,video24799.mp4__frame132.png,0.0,0.0,0.87,0.174,0.001,3.311
741,video24799.mp4__frame154.png,0.045,0.208,0.734,0.29,0.017,3.9079999999999995
742,video24799.mp4__frame176.png,0.03,0.273,0.766,0.182,0.005,3.6270000000000002
743,video24799.mp4__frame22.png,0.021,0.053,0.857,0.15,0.002,3.3079999999999994
744,video24799.mp4__frame44.png,0.039,0.037,0.867,0.101,0.013,3.183
745,video24799.mp4__frame66.png,0.887,0.035,0.052,0.014,0.0,1.169
746,video24799.mp4__frame88.png,0.895,0.048,0.007,0.006,0.001,1.041
747,video24800.mp4__frame110.png,0.002,0.126,0.798,0.248,0.035,3.815
748,video24800.mp4__frame132.png,0.0,0.0,0.028,0.902,0.0,3.692
749,video24800.mp4__frame154.png,0.261,0.724,0.286,0.024,0.007,2.6980000000000004
750,video24800.mp4__frame176.png,0.005,0.042,0.811,0.32,0.003,3.8170000000000006
751,video24800.mp4__frame22.png,0.0,0.0,0.013,0.903,0.006,3.681
752,video24800.mp4__frame44.png,0.0,0.0,0.05,0.897,0.001,3.743
753,video24800.mp4__frame66.png,0.0,0.0,0.799,0.372,0.023,4.0
754,video24800.mp4__frame88.png,0.0,0.002,0.357,0.812,0.001,4.328
755,video24802.mp4__frame110.png,0.187,0.61,0.479,0.089,0.001,3.2049999999999996
756,video24802.mp4__frame132.png,0.01,0.896,0.037,0.01,0.0,1.953
757,video24802.mp4__frame154.png,0.001,0.042,0.007,0.896,0.008,3.73
758,video24802.mp4__frame176.png,0.002,0.019,0.082,0.884,0.013,3.887
759,video24802.mp4__frame22.png,0.0,0.099,0.009,0.885,0.001,3.77
760,video24802.mp4__frame44.png,0.0,0.51,0.257,0.593,0.001,4.168
761,video24802.mp4__frame66.png,0.001,0.898,0.004,0.044,0.0,1.9849999999999999
762,video24802.mp4__frame88.png,0.001,0.878,0.004,0.138,0.0,2.3209999999999997
763,video24803.mp4__frame110.png,0.003,0.103,0.88,0.019,0.007,2.9600000000000004
764,video24803.mp4__frame132.png,0.001,0.004,0.343,0.687,0.295,5.261
765,video24803.mp4__frame154.png,0.0,0.0,0.02,0.9,0.017,3.745
766,video24803.mp4__frame176.png,0.0,0.001,0.037,0.885,0.074,4.023
767,video24803.mp4__frame22.png,0.0,0.002,0.0,0.906,0.001,3.633
768,video24803.mp4__frame44.png,0.0,0.011,0.118,0.873,0.033,4.0329999999999995
769,video24803.mp4__frame66.png,0.013,0.585,0.61,0.117,0.001,3.4859999999999998
770,video24803.mp4__frame88.png,0.33,0.688,0.306,0.007,0.0,2.6519999999999997
771,video24804.mp4__frame110.png,0.649,0.599,0.042,0.002,0.001,1.9859999999999998
772,video24804.mp4__frame132.png,0.11,0.074,0.61,0.533,0.021,4.325000000000001
773,video24804.mp4__frame154.png,0.207,0.602,0.117,0.396,0.067,3.681
774,video24804.mp4__frame176.png,0.026,0.778,0.055,0.326,0.05,3.301
775,video24804.mp4__frame22.png,0.0,0.002,0.262,0.779,0.194,4.876
776,video24804.mp4__frame44.png,0.008,0.222,0.109,0.664,0.35,5.1850000000000005
777,video24804.mp4__frame66.png,0.002,0.013,0.185,0.828,0.124,4.515
778,video24804.mp4__frame88.png,0.002,0.009,0.82,0.182,0.156,3.9880000000000004
779,video24806.mp4__frame110.png,0.0,0.0,0.906,0.003,0.0,2.73
780,video24806.mp4__frame132.png,0.0,0.005,0.902,0.019,0.001,2.7969999999999997
781,video24806.mp4__frame154.png,0.0,0.0,0.903,0.02,0.0,2.789
782,video24806.mp4__frame176.png,0.0,0.0,0.868,0.181,0.001,3.333
783,video24806.mp4__frame22.png,0.0,0.002,0.901,0.032,0.0,2.8350000000000004
784,video24806.mp4__frame44.png,0.0,0.0,0.87,0.173,0.001,3.3069999999999995
785,video24806.mp4__frame66.png,0.0,0.0,0.899,0.041,0.0,2.861
786,video24806.mp4__frame88.png,0.0,0.0,0.906,0.007,0.0,2.746
787,video24866.mp4__frame110.png,0.675,0.594,0.005,0.0,0.0,1.878
788,video24866.mp4__frame132.png,0.903,0.02,0.0,0.0,0.0,0.9430000000000001
789,video24866.mp4__frame154.png,0.73,0.322,0.209,0.035,0.0,2.1410000000000005
790,video24866.mp4__frame176.png,0.906,0.007,0.0,0.0,0.0,0.92
791,video24866.mp4__frame22.png,0.902,0.025,0.002,0.0,0.0,0.9580000000000001
792,video24866.mp4__frame44.png,0.624,0.272,0.438,0.027,0.003,2.6050000000000004
793,video24866.mp4__frame66.png,0.892,0.078,0.001,0.0,0.0,1.051
794,video24866.mp4__frame88.png,0.754,0.444,0.049,0.001,0.0,1.793
795,video24883.mp4__frame110.png,0.747,0.28,0.208,0.043,0.002,2.113
796,video24883.mp4__frame132.png,0.331,0.814,0.022,0.002,0.003,2.048
797,video24883.mp4__frame154.png,0.227,0.801,0.159,0.016,0.002,2.38
798,video24883.mp4__frame176.png,0.046,0.297,0.186,0.729,0.041,4.319
799,video24883.mp4__frame22.png,0.075,0.654,0.552,0.029,0.001,3.16
800,video24883.mp4__frame44.png,0.045,0.139,0.743,0.351,0.001,3.961
801,video24883.mp4__frame66.png,0.544,0.642,0.108,0.029,0.001,2.273
802,video24883.mp4__frame88.png,0.213,0.823,0.067,0.038,0.021,2.317
803,video25074.mp4__frame22.png,0.154,0.254,0.337,0.628,0.006,4.215000000000001
804,video25074.mp4__frame44.png,0.324,0.087,0.716,0.162,0.022,3.404
805,video25074.mp4__frame66.png,0.317,0.478,0.12,0.493,0.001,3.61
806,video25074.mp4__frame88.png,0.356,0.549,0.153,0.347,0.004,3.321
807,video25075.mp4__frame110.png,0.891,0.043,0.01,0.031,0.0,1.1309999999999998
808,video25075.mp4__frame132.png,0.894,0.031,0.002,0.034,0.0,1.0979999999999999
809,video25075.mp4__frame154.png,0.755,0.135,0.004,0.367,0.001,2.51
810,video25075.mp4__frame176.png,0.052,0.181,0.188,0.792,0.006,4.176
811,video25075.mp4__frame22.png,0.805,0.274,0.015,0.099,0.0,1.794
812,video25075.mp4__frame44.png,0.81,0.092,0.034,0.25,0.0,2.096
813,video25075.mp4__frame66.png,0.772,0.348,0.068,0.051,0.0,1.876
814,video25075.mp4__frame88.png,0.901,0.025,0.001,0.008,0.0,0.9860000000000001
815,video25076.mp4__frame110.png,0.733,0.063,0.048,0.432,0.001,2.7359999999999998
816,video25076.mp4__frame132.png,0.89,0.055,0.002,0.03,0.0,1.126
817,video25076.mp4__frame22.png,0.894,0.056,0.003,0.011,0.0,1.059
818,video25076.mp4__frame44.png,0.903,0.004,0.005,0.011,0.0,0.9700000000000001
819,video25076.mp4__frame66.png,0.862,0.05,0.036,0.122,0.0,1.5579999999999998
820,video25076.mp4__frame88.png,0.782,0.024,0.022,0.389,0.001,2.457
821,video25078.mp4__frame110.png,0.901,0.027,0.0,0.002,0.0,0.9630000000000001
822,video25078.mp4__frame132.png,0.907,0.0,0.0,0.0,0.0,0.907
823,video25078.mp4__frame154.png,0.907,0.0,0.0,0.0,0.0,0.907
824,video25078.mp4__frame176.png,0.906,0.003,0.0,0.0,0.0,0.912
825,video25078.mp4__frame22.png,0.904,0.013,0.0,0.002,0.0,0.9380000000000001
826,video25078.mp4__frame44.png,0.906,0.003,0.0,0.0,0.0,0.912
827,video25078.mp4__frame66.png,0.905,0.008,0.0,0.0,0.0,0.921
828,video25078.mp4__frame88.png,0.902,0.027,0.0,0.001,0.0,0.9600000000000001
829,video25079.mp4__frame110.png,0.902,0.003,0.001,0.02,0.001,0.996
830,video25079.mp4__frame22.png,0.876,0.068,0.03,0.02,0.033,1.3470000000000002
831,video25079.mp4__frame44.png,0.907,0.0,0.0,0.0,0.0,0.907
832,video25079.mp4__frame66.png,0.903,0.01,0.001,0.011,0.001,0.9750000000000001
833,video25079.mp4__frame88.png,0.907,0.001,0.0,0.0,0.0,0.909
834,video25080.mp4__frame22.png,0.559,0.318,0.009,0.492,0.002,3.1999999999999997
835,video25080.mp4__frame44.png,0.156,0.596,0.009,0.574,0.003,3.6859999999999995
836,video25080.mp4__frame66.png,0.004,0.549,0.008,0.706,0.001,3.955
837,video25081.mp4__frame110.png,0.89,0.07,0.0,0.017,0.001,1.103
838,video25081.mp4__frame132.png,0.906,0.003,0.0,0.002,0.0,0.92
839,video25081.mp4__frame154.png,0.902,0.027,0.0,0.001,0.0,0.9600000000000001
840,video25081.mp4__frame176.png,0.343,0.191,0.001,0.742,0.001,3.701
841,video25081.mp4__frame22.png,0.701,0.301,0.075,0.224,0.026,2.554
842,video25081.mp4__frame44.png,0.497,0.299,0.187,0.419,0.021,3.437
843,video25081.mp4__frame66.png,0.104,0.038,0.045,0.853,0.054,3.997
844,video25081.mp4__frame88.png,0.83,0.16,0.006,0.139,0.014,1.794
845,video25089.mp4__frame110.png,0.009,0.738,0.276,0.264,0.0,3.3689999999999998
846,video25089.mp4__frame132.png,0.072,0.883,0.031,0.017,0.0,1.999
847,video25089.mp4__frame154.png,0.019,0.74,0.355,0.166,0.0,3.228
848,video25089.mp4__frame176.png,0.012,0.682,0.064,0.536,0.0,3.712
849,video25089.mp4__frame22.png,0.006,0.229,0.627,0.488,0.0,4.297000000000001
850,video25089.mp4__frame44.png,0.001,0.107,0.088,0.865,0.001,3.944
851,video25089.mp4__frame66.png,0.003,0.395,0.52,0.471,0.001,4.242
852,video25089.mp4__frame88.png,0.009,0.277,0.098,0.807,0.0,4.085
853,video25090.mp4__frame110.png,0.002,0.067,0.173,0.853,0.0,4.067
854,video25090.mp4__frame132.png,0.0,0.003,0.278,0.84,0.0,4.2
855,video25090.mp4__frame154.png,0.001,0.044,0.233,0.842,0.0,4.156
856,video25090.mp4__frame176.png,0.003,0.013,0.228,0.851,0.0,4.117
857,video25090.mp4__frame22.png,0.017,0.287,0.319,0.699,0.0,4.343999999999999
858,video25090.mp4__frame44.png,0.002,0.293,0.422,0.638,0.001,4.4110000000000005
859,video25090.mp4__frame66.png,0.004,0.044,0.804,0.338,0.0,3.856
860,video25090.mp4__frame88.png,0.0,0.015,0.196,0.86,0.001,4.063
861,video25093.mp4__frame110.png,0.0,0.0,0.002,0.906,0.0,3.63
862,video25093.mp4__frame132.png,0.0,0.0,0.004,0.906,0.0,3.636
863,video25093.mp4__frame154.png,0.0,0.0,0.01,0.905,0.0,3.65
864,video25093.mp4__frame176.png,0.0,0.0,0.001,0.907,0.0,3.6310000000000002
865,video25093.mp4__frame22.png,0.0,0.0,0.002,0.907,0.0,3.634
866,video25093.mp4__frame44.png,0.0,0.0,0.013,0.904,0.0,3.6550000000000002
867,video25093.mp4__frame66.png,0.0,0.0,0.025,0.902,0.0,3.6830000000000003
868,video25093.mp4__frame88.png,0.0,0.0,0.019,0.903,0.0,3.669
869,video25096.mp4__frame110.png,0.0,0.0,0.039,0.9,0.0,3.717
870,video25096.mp4__frame132.png,0.0,0.0,0.475,0.758,0.001,4.462
871,video25096.mp4__frame154.png,0.0,0.0,0.388,0.8,0.002,4.3740000000000006
872,video25096.mp4__frame176.png,0.0,0.0,0.003,0.906,0.0,3.633
873,video25096.mp4__frame22.png,0.0,0.0,0.138,0.879,0.0,3.93
874,video25096.mp4__frame44.png,0.0,0.0,0.033,0.901,0.0,3.7030000000000003
875,video25096.mp4__frame66.png,0.0,0.0,0.56,0.704,0.001,4.501
876,video25096.mp4__frame88.png,0.0,0.0,0.652,0.624,0.0,4.452
877,video25098.mp4__frame110.png,0.0,0.284,0.675,0.377,0.0,4.101000000000001
878,video25098.mp4__frame132.png,0.0,0.001,0.85,0.248,0.001,3.5489999999999995
879,video25098.mp4__frame154.png,0.0,0.02,0.016,0.899,0.004,3.704
880,video25098.mp4__frame176.png,0.002,0.445,0.278,0.63,0.0,4.246
881,video25098.mp4__frame22.png,0.0,0.367,0.21,0.72,0.002,4.254
882,video25098.mp4__frame44.png,0.001,0.262,0.815,0.099,0.001,3.3709999999999996
883,video25098.mp4__frame66.png,0.001,0.566,0.568,0.218,0.001,3.7139999999999995
884,video25098.mp4__frame88.png,0.0,0.188,0.286,0.772,0.0,4.322
885,video25099.mp4__frame110.png,0.026,0.902,0.001,0.001,0.0,1.837
886,video25099.mp4__frame132.png,0.029,0.887,0.026,0.048,0.0,2.073
887,video25099.mp4__frame154.png,0.0,0.041,0.526,0.703,0.01,4.521999999999999
888,video25099.mp4__frame176.png,0.006,0.147,0.075,0.856,0.001,3.9539999999999997
889,video25099.mp4__frame22.png,0.0,0.271,0.032,0.823,0.032,4.09
890,video25099.mp4__frame44.png,0.0,0.681,0.002,0.589,0.001,3.729
891,video25099.mp4__frame66.png,0.017,0.792,0.044,0.355,0.0,3.153
892,video25099.mp4__frame88.png,0.025,0.9,0.002,0.011,0.0,1.875
893,video25100.mp4__frame110.png,0.0,0.0,0.005,0.905,0.003,3.6500000000000004
894,video25100.mp4__frame132.png,0.0,0.0,0.002,0.906,0.0,3.63
895,video25100.mp4__frame154.png,0.0,0.0,0.001,0.906,0.0,3.6270000000000002
896,video25100.mp4__frame176.png,0.0,0.0,0.007,0.905,0.0,3.641
897,video25100.mp4__frame22.png,0.0,0.0,0.017,0.904,0.0,3.6670000000000003
898,video25100.mp4__frame44.png,0.0,0.0,0.006,0.906,0.0,3.642
899,video25100.mp4__frame66.png,0.0,0.0,0.019,0.903,0.0,3.669
900,video25100.mp4__frame88.png,0.0,0.0,0.001,0.907,0.0,3.6310000000000002
901,video25101.mp4__frame110.png,0.013,0.153,0.101,0.842,0.012,4.05
902,video25101.mp4__frame132.png,0.011,0.243,0.188,0.783,0.005,4.218
903,video25101.mp4__frame154.png,0.009,0.042,0.07,0.883,0.001,3.84
904,video25101.mp4__frame176.png,0.063,0.291,0.085,0.783,0.01,4.082
905,video25101.mp4__frame22.png,0.004,0.041,0.122,0.871,0.004,3.956
906,video25101.mp4__frame44.png,0.02,0.177,0.281,0.769,0.002,4.303
907,video25101.mp4__frame66.png,0.001,0.019,0.002,0.902,0.002,3.663
908,video25101.mp4__frame88.png,0.01,0.221,0.425,0.673,0.005,4.444000000000001
909,video25103.mp4__frame110.png,0.0,0.0,0.0,0.906,0.006,3.654
910,video25103.mp4__frame132.png,0.0,0.001,0.006,0.903,0.012,3.692
911,video25103.mp4__frame154.png,0.0,0.0,0.007,0.905,0.0,3.641
912,video25103.mp4__frame176.png,0.0,0.643,0.137,0.542,0.002,3.875
913,video25103.mp4__frame22.png,0.0,0.122,0.182,0.805,0.09,4.46
914,video25103.mp4__frame44.png,0.0,0.001,0.042,0.897,0.009,3.761
915,video25103.mp4__frame66.png,0.0,0.001,0.042,0.898,0.006,3.75
916,video25103.mp4__frame88.png,0.0,0.001,0.004,0.873,0.158,4.295999999999999
917,video25104.mp4__frame110.png,0.055,0.288,0.588,0.441,0.011,4.2139999999999995
918,video25104.mp4__frame132.png,0.0,0.006,0.053,0.895,0.002,3.7609999999999997
919,video25104.mp4__frame154.png,0.001,0.011,0.854,0.222,0.001,3.4779999999999998
920,video25104.mp4__frame176.png,0.003,0.007,0.428,0.778,0.002,4.423
921,video25104.mp4__frame22.png,0.081,0.52,0.425,0.368,0.013,3.933
922,video25104.mp4__frame44.png,0.001,0.27,0.042,0.828,0.007,4.014
923,video25104.mp4__frame66.png,0.003,0.508,0.162,0.653,0.001,4.122
924,video25104.mp4__frame88.png,0.006,0.238,0.068,0.831,0.001,4.015
925,video25105.mp4__frame110.png,0.46,0.299,0.535,0.102,0.004,3.091
926,video25105.mp4__frame132.png,0.739,0.21,0.251,0.09,0.001,2.2769999999999997
927,video25105.mp4__frame154.png,0.156,0.096,0.819,0.102,0.0,3.2129999999999996
928,video25105.mp4__frame176.png,0.001,0.003,0.653,0.618,0.003,4.452999999999999
929,video25105.mp4__frame22.png,0.196,0.852,0.035,0.012,0.001,2.058
930,video25105.mp4__frame44.png,0.219,0.85,0.024,0.007,0.0,2.019
931,video25105.mp4__frame66.png,0.821,0.132,0.107,0.107,0.004,1.8539999999999999
932,video25105.mp4__frame88.png,0.185,0.79,0.193,0.054,0.003,2.5750000000000006
933,video25117.mp4__frame110.png,0.037,0.093,0.875,0.026,0.0,2.952
934,video25117.mp4__frame132.png,0.567,0.58,0.174,0.026,0.003,2.368
935,video25117.mp4__frame154.png,0.108,0.68,0.481,0.047,0.0,3.0990000000000006
936,video25117.mp4__frame176.png,0.001,0.014,0.752,0.456,0.024,4.229
937,video25117.mp4__frame22.png,0.124,0.088,0.832,0.096,0.004,3.1999999999999997
938,video25117.mp4__frame44.png,0.112,0.632,0.452,0.161,0.004,3.3960000000000004
939,video25117.mp4__frame66.png,0.103,0.152,0.777,0.21,0.001,3.5829999999999997
940,video25117.mp4__frame88.png,0.001,0.001,0.903,0.02,0.001,2.797
941,video25118.mp4__frame110.png,0.605,0.122,0.591,0.007,0.0,2.65
942,video25118.mp4__frame132.png,0.01,0.016,0.899,0.015,0.002,2.8089999999999997
943,video25118.mp4__frame154.png,0.073,0.015,0.889,0.004,0.001,2.791
944,video25118.mp4__frame176.png,0.005,0.012,0.902,0.008,0.003,2.782
945,video25118.mp4__frame22.png,0.268,0.417,0.651,0.012,0.001,3.1079999999999997
946,video25118.mp4__frame44.png,0.869,0.173,0.005,0.0,0.0,1.2299999999999998
947,video25118.mp4__frame66.png,0.906,0.005,0.0,0.0,0.0,0.916
948,video25118.mp4__frame88.png,0.847,0.037,0.223,0.0,0.001,1.5949999999999998
949,video25119.mp4__frame110.png,0.031,0.156,0.854,0.048,0.002,3.1069999999999998
950,video25119.mp4__frame132.png,0.001,0.082,0.844,0.184,0.004,3.453
951,video25119.mp4__frame154.png,0.006,0.505,0.588,0.259,0.007,3.851
952,video25119.mp4__frame176.png,0.253,0.515,0.59,0.002,0.0,3.061
953,video25119.mp4__frame22.png,0.892,0.016,0.01,0.049,0.0,1.1500000000000001
954,video25119.mp4__frame44.png,0.379,0.285,0.104,0.609,0.004,3.717
955,video25119.mp4__frame66.png,0.121,0.869,0.057,0.003,0.001,2.0469999999999997
956,video25119.mp4__frame88.png,0.862,0.203,0.001,0.0,0.0,1.271
957,video25120.mp4__frame110.png,0.0,0.0,0.906,0.003,0.0,2.73
958,video25120.mp4__frame132.png,0.0,0.011,0.903,0.012,0.001,2.784
959,video25120.mp4__frame154.png,0.05,0.035,0.806,0.295,0.005,3.743
960,video25120.mp4__frame176.png,0.059,0.027,0.887,0.012,0.003,2.837
961,video25120.mp4__frame22.png,0.001,0.023,0.9,0.01,0.0,2.7870000000000004
962,video25120.mp4__frame44.png,0.031,0.139,0.705,0.411,0.025,4.193
963,video25120.mp4__frame66.png,0.899,0.03,0.011,0.0,0.0,0.9920000000000001
964,video25120.mp4__frame88.png,0.795,0.384,0.018,0.0,0.0,1.6170000000000002
965,video25121.mp4__frame110.png,0.323,0.596,0.071,0.389,0.006,3.3139999999999996
966,video25121.mp4__frame132.png,0.021,0.896,0.03,0.002,0.005,1.936
967,video25121.mp4__frame154.png,0.015,0.673,0.573,0.024,0.002,3.186
968,video25121.mp4__frame176.png,0.002,0.802,0.352,0.036,0.0,2.806
969,video25121.mp4__frame22.png,0.002,0.901,0.015,0.013,0.002,1.911
970,video25121.mp4__frame44.png,0.001,0.896,0.034,0.012,0.009,1.988
971,video25121.mp4__frame66.png,0.11,0.815,0.145,0.049,0.061,2.676
972,video25121.mp4__frame88.png,0.167,0.72,0.323,0.096,0.002,2.9699999999999998
973,video25122.mp4__frame110.png,0.905,0.01,0.0,0.0,0.0,0.925
974,video25122.mp4__frame132.png,0.711,0.515,0.047,0.003,0.001,1.899
975,video25122.mp4__frame154.png,0.008,0.889,0.08,0.003,0.001,2.0429999999999997
976,video25122.mp4__frame176.png,0.136,0.473,0.379,0.399,0.038,4.005
977,video25122.mp4__frame22.png,0.746,0.298,0.149,0.075,0.013,2.154
978,video25122.mp4__frame44.png,0.066,0.887,0.026,0.006,0.002,1.9520000000000002
979,video25122.mp4__frame66.png,0.894,0.041,0.027,0.0,0.001,1.0619999999999998
980,video25122.mp4__frame88.png,0.622,0.181,0.523,0.012,0.007,2.636
981,video25123.mp4__frame110.png,0.013,0.124,0.869,0.044,0.001,3.0490000000000004
982,video25123.mp4__frame132.png,0.0,0.037,0.897,0.015,0.001,2.8299999999999996
983,video25123.mp4__frame154.png,0.029,0.059,0.884,0.026,0.002,2.913
984,video25123.mp4__frame176.png,0.311,0.805,0.053,0.022,0.0,2.168
985,video25123.mp4__frame22.png,0.04,0.102,0.876,0.007,0.002,2.9099999999999997
986,video25123.mp4__frame44.png,0.147,0.669,0.496,0.004,0.003,3.004
987,video25123.mp4__frame66.png,0.6,0.424,0.27,0.078,0.009,2.6149999999999998
988,video25123.mp4__frame88.png,0.029,0.225,0.848,0.003,0.001,3.04
989,video25251.mp4__frame110.png,0.011,0.606,0.656,0.008,0.001,3.2279999999999998
990,video25251.mp4__frame132.png,0.0,0.044,0.893,0.026,0.0,2.8710000000000004
991,video25251.mp4__frame154.png,0.0,0.029,0.888,0.065,0.0,2.982
992,video25251.mp4__frame176.png,0.0,0.0,0.906,0.005,0.0,2.738
993,video25251.mp4__frame22.png,0.829,0.309,0.003,0.0,0.0,1.456
994,video25251.mp4__frame44.png,0.731,0.403,0.135,0.009,0.006,2.008
995,video25251.mp4__frame66.png,0.004,0.08,0.889,0.008,0.0,2.863
996,video25251.mp4__frame88.png,0.004,0.597,0.588,0.141,0.001,3.5309999999999997
997,video25252.mp4__frame110.png,0.008,0.834,0.274,0.015,0.003,2.5730000000000004
998,video25252.mp4__frame132.png,0.007,0.172,0.834,0.124,0.001,3.3539999999999996
999,video25252.mp4__frame154.png,0.018,0.421,0.754,0.057,0.003,3.365
1000,video25252.mp4__frame176.png,0.004,0.187,0.835,0.106,0.004,3.327
1001,video25252.mp4__frame22.png,0.396,0.795,0.002,0.002,0.001,2.005
1002,video25252.mp4__frame44.png,0.039,0.899,0.001,0.0,0.001,1.8449999999999998
1003,video25252.mp4__frame66.png,0.0,0.102,0.887,0.0,0.001,2.87
1004,video25252.mp4__frame88.png,0.026,0.631,0.627,0.0,0.003,3.184
1005,video25253.mp4__frame110.png,0.0,0.026,0.887,0.071,0.003,3.012
1006,video25253.mp4__frame132.png,0.0,0.0,0.901,0.028,0.001,2.8200000000000003
1007,video25253.mp4__frame154.png,0.057,0.051,0.862,0.095,0.007,3.1599999999999997
1008,video25253.mp4__frame176.png,0.0,0.001,0.906,0.004,0.001,2.7409999999999997
1009,video25253.mp4__frame22.png,0.03,0.9,0.007,0.001,0.001,1.8599999999999999
1010,video25253.mp4__frame44.png,0.324,0.806,0.055,0.002,0.002,2.1189999999999998
1011,video25253.mp4__frame66.png,0.024,0.883,0.092,0.002,0.002,2.0839999999999996
1012,video25253.mp4__frame88.png,0.188,0.278,0.767,0.007,0.013,3.138
1013,video25254.mp4__frame110.png,0.826,0.243,0.073,0.012,0.0,1.5789999999999997
1014,video25254.mp4__frame132.png,0.658,0.602,0.023,0.0,0.0,1.931
1015,video25254.mp4__frame154.png,0.781,0.422,0.006,0.005,0.0,1.663
1016,video25254.mp4__frame176.png,0.506,0.536,0.337,0.002,0.001,2.6020000000000003
1017,video25254.mp4__frame22.png,0.869,0.143,0.032,0.002,0.001,1.264
1018,video25254.mp4__frame44.png,0.794,0.306,0.081,0.028,0.001,1.766
1019,video25254.mp4__frame66.png,0.353,0.104,0.762,0.036,0.0,2.991
1020,video25254.mp4__frame88.png,0.0,0.006,0.902,0.021,0.0,2.802
1021,video25255.mp4__frame110.png,0.907,0.0,0.001,0.0,0.0,0.91
1022,video25255.mp4__frame132.png,0.877,0.087,0.054,0.006,0.001,1.2419999999999998
1023,video25255.mp4__frame154.png,0.174,0.514,0.63,0.024,0.001,3.193
1024,video25255.mp4__frame176.png,0.399,0.471,0.511,0.01,0.001,2.9189999999999996
1025,video25255.mp4__frame22.png,0.652,0.533,0.03,0.104,0.001,2.229
1026,video25255.mp4__frame44.png,0.684,0.502,0.103,0.015,0.001,2.062
1027,video25255.mp4__frame66.png,0.087,0.15,0.773,0.203,0.038,3.7079999999999997
